X,Y,Z,X,Y,Z,W
-1.079954,346.177124,43.076424,-0.007904,0.015173,-0.011918,0.999783
-1.053883,346.180664,43.098328,-0.0079,0.015165,-0.011896,0.999783
-1.024473,346.18399,43.117195,-0.007918,0.015158,-0.011894,0.999783
-0.992937,346.18988,43.13678,-0.00794,0.01516,-0.011897,0.999783
-0.961951,346.188477,43.15477,-0.00794,0.015161,-0.011886,0.999783
-0.931218,346.188751,43.175072,-0.007932,0.015157,-0.011874,0.999783
-0.905509,346.195404,43.200016,-0.007916,0.015159,-0.011853,0.999784
-0.875697,346.183136,43.222729,-0.007909,0.015155,-0.011843,0.999784
-0.84855,346.184143,43.242592,-0.007915,0.015157,-0.01185,0.999784
-0.818557,346.183929,43.261547,-0.007908,0.015157,-0.011854,0.999784
-0.788023,346.17804,43.283878,-0.007896,0.015168,-0.011863,0.999783
-0.762929,346.179474,43.307133,-0.007886,0.015175,-0.011863,0.999783
-0.735176,346.180542,43.330837,-0.007889,0.015176,-0.011858,0.999783
-0.711509,346.187164,43.351963,-0.007883,0.015203,-0.011834,0.999783
-0.687842,346.182983,43.37151,-0.007846,0.015297,-0.011795,0.999783
-0.665454,346.190308,43.395279,-0.007807,0.015555,-0.011751,0.99978
-0.646409,346.189911,43.420147,-0.007718,0.015986,-0.011713,0.999774
-0.619859,346.188446,43.440418,-0.00767,0.0168,-0.011652,0.999762
-0.597273,346.206238,43.448708,-0.007713,0.017891,-0.011643,0.999742
-0.58441,346.206665,43.462345,-0.007765,0.019435,-0.011708,0.999712
-0.563125,346.221313,43.477127,-0.007703,0.021191,-0.011629,0.999678
-0.55545,346.199127,43.483753,-0.007668,0.023539,-0.01156,0.999627
-0.565437,346.262726,43.498123,-0.007495,0.026342,-0.011717,0.999556
-0.535159,346.226929,43.504776,-0.007581,0.02932,-0.011536,0.999475
-0.519943,346.223846,43.497696,-0.007747,0.032833,-0.011704,0.999362
-0.523602,346.197083,43.507587,-0.007934,0.03705,-0.01153,0.999215
-0.523301,346.203003,43.502174,-0.007981,0.041371,-0.011569,0.999045
-0.499832,346.214233,43.522797,-0.008401,0.046208,-0.011652,0.998829
-0.494114,346.230072,43.524342,-0.008423,0.051272,-0.011515,0.998583
-0.520186,346.247681,43.530727,-0.008287,0.056691,-0.011643,0.99829
-0.532163,346.261993,43.525505,-0.008345,0.062443,-0.011581,0.997947
-0.531933,346.256195,43.519535,-0.008397,0.068662,-0.011587,0.997537
-0.533536,346.248383,43.530426,-0.00874,0.075057,-0.011388,0.997076
-0.556829,346.219391,43.525097,-0.009022,0.081615,-0.011428,0.996558
-0.556478,346.220337,43.528008,-0.009232,0.088025,-0.011221,0.996012
-0.532796,346.243866,43.535965,-0.009308,0.094049,-0.011218,0.995461
-0.527076,346.258667,43.5308,-0.009408,0.099832,-0.011202,0.994897
-0.523914,346.291168,43.548683,-0.009411,0.105414,-0.011002,0.994323
-0.524268,346.30603,43.538685,-0.009289,0.110921,-0.010951,0.993725
-0.53899,346.313019,43.535748,-0.0093,0.116401,-0.010942,0.993099
-0.535448,346.346375,43.539963,-0.009204,0.121426,-0.010859,0.992498
-0.553714,346.359497,43.552376,-0.009177,0.126649,-0.010794,0.991846
-0.559541,346.364685,43.548435,-0.009454,0.131519,-0.010736,0.99121
-0.536999,346.441071,43.578732,-0.009904,0.135926,-0.009979,0.990619
-0.549788,346.511414,43.602913,-0.010248,0.139952,-0.009284,0.990062
-0.536651,346.528046,43.633472,-0.010362,0.143216,-0.008901,0.989597
-0.549266,346.527863,43.658585,-0.010501,0.146115,-0.00891,0.989172
-0.579694,346.52652,43.681122,-0.010561,0.148758,-0.009042,0.988776
-0.564617,346.536407,43.69548,-0.010484,0.150906,-0.009148,0.98845
-0.56067,346.52774,43.737434,-0.010465,0.152272,-0.009215,0.98824
-0.60361,346.402588,43.731213,-0.010143,0.153475,-0.010474,0.988045
-0.605712,346.381683,43.764629,-0.010096,0.154131,-0.010759,0.98794
-0.58374,346.460266,43.823967,-0.010408,0.153715,-0.009889,0.988011
-0.586091,346.520081,43.878311,-0.010545,0.153396,-0.009209,0.988066
-0.602141,346.358429,43.887775,-0.010315,0.152926,-0.010114,0.988132
-0.602444,346.304657,43.927013,-0.010371,0.151454,-0.01029,0.988356
-0.588407,346.409088,43.973171,-0.010665,0.149482,-0.009358,0.988663
-0.5499,346.47937,43.995678,-0.010821,0.147673,-0.008813,0.988938
-0.556303,346.550018,44.02293,-0.010491,0.145025,-0.008972,0.989332
-0.515623,346.543976,44.035038,-0.01055,0.141971,-0.009045,0.989773
-0.523071,346.515228,44.071484,-0.01019,0.138522,-0.00922,0.990264
-0.552041,346.490967,44.138985,-0.010241,0.13483,-0.009427,0.990771
-0.588157,346.350555,44.145981,-0.009494,0.131383,-0.010778,0.991228
-0.611744,346.304138,44.17651,-0.009438,0.127892,-0.010953,0.991683
-0.600103,346.335144,44.222397,-0.009219,0.12406,-0.011178,0.992169
-0.57769,346.333588,44.228886,-0.009267,0.119669,-0.011118,0.992708
-0.558361,346.320496,44.245949,-0.009504,0.115209,-0.011241,0.993232
-0.527566,346.309082,44.343765,-0.009526,0.110969,-0.011098,0.993716
-0.537274,346.311859,44.403549,-0.009625,0.106834,-0.011293,0.994166
-0.566194,346.260437,44.437302,-0.009457,0.102542,-0.011263,0.99462
-0.552448,346.291565,44.503208,-0.009009,0.098011,-0.011635,0.995077
-0.570629,346.228058,44.575016,-0.009421,0.093473,-0.011315,0.995513
-0.559523,346.245575,44.584232,-0.009228,0.08829,-0.0112,0.995989
-0.525296,346.237946,44.620964,-0.009078,0.083529,-0.011307,0.9964
-0.462862,346.261749,44.67448,-0.009005,0.079543,-0.011344,0.996726
-0.386968,346.260284,44.711262,-0.008852,0.075985,-0.011503,0.997003
-0.37727,346.253845,44.81641,-0.0089,0.072254,-0.01144,0.997281
-0.311067,346.25647,44.877121,-0.008821,0.068737,-0.011657,0.997528
-0.291173,346.261963,44.923748,-0.008546,0.06588,-0.011532,0.997724
-0.289626,346.272156,45.020603,-0.008306,0.06337,-0.011576,0.997888
-0.226283,346.242249,45.073174,-0.008401,0.060913,-0.011357,0.998043
-0.211572,346.276611,45.061001,-0.008577,0.058873,-0.011277,0.998165
-0.166343,346.261261,45.107327,-0.008666,0.057625,-0.01135,0.998236
-0.083242,346.257599,45.182308,-0.008982,0.056636,-0.011139,0.998292
-0.02429,346.241608,45.213711,-0.00904,0.055853,-0.011187,0.998335
-0.024781,346.261719,45.281624,-0.008663,0.055601,-0.011324,0.998351
-0.005373,346.31189,45.362926,-0.008404,0.056058,-0.011318,0.998328
0.079265,346.277557,45.376335,-0.008268,0.056949,-0.011221,0.99828
0.085999,346.291351,45.392513,-0.008335,0.058167,-0.011101,0.99821
0.130284,346.255493,45.460426,-0.008301,0.059896,-0.011285,0.998106
0.198602,346.276581,45.446316,-0.008558,0.062179,-0.011117,0.997966
0.220662,346.278687,45.427711,-0.008526,0.064842,-0.011038,0.997798
0.287488,346.266754,45.501259,-0.008529,0.067787,-0.011112,0.997601
0.348236,346.290649,45.505577,-0.00865,0.070954,-0.011055,0.997381
0.388552,346.281616,45.508183,-0.00852,0.075016,-0.011003,0.997085
0.414923,346.289581,45.560757,-0.008657,0.078886,-0.010817,0.996787
0.479196,346.283508,45.576019,-0.008889,0.082651,-0.010815,0.99648
0.554155,346.27179,45.556198,-0.008812,0.087065,-0.010699,0.996106
0.609379,346.297272,45.564667,-0.0091,0.091618,-0.010826,0.995694
0.712092,346.246826,45.568268,-0.009016,0.09654,-0.010705,0.995231
0.740303,346.320038,45.533875,-0.008781,0.10119,-0.010748,0.99477
0.809221,346.32489,45.540257,-0.008945,0.106116,-0.010574,0.994257
0.90562,346.328949,45.546665,-0.008902,0.110823,-0.010314,0.993747
0.967454,346.386444,45.529751,-0.008933,0.115514,-0.010104,0.993214
1.047259,346.371216,45.521675,-0.008811,0.120147,-0.010215,0.992665
1.093605,346.439087,45.562408,-0.00871,0.124892,-0.010181,0.99208
1.145938,346.419128,45.571537,-0.008676,0.129583,-0.010121,0.991479
1.23889,346.449249,45.57222,-0.008473,0.133854,-0.010277,0.990912
1.317101,346.462555,45.582237,-0.008535,0.137627,-0.010079,0.990396
1.380254,346.457916,45.566322,-0.008608,0.141789,-0.010034,0.989809
1.453918,346.417511,45.556362,-0.00945,0.145594,-0.00971,0.989252
1.545256,346.469757,45.521141,-0.008983,0.149101,-0.009891,0.988732
1.63675,346.474121,45.507317,-0.009045,0.152101,-0.010057,0.988272
1.701657,346.462799,45.51717,-0.009379,0.154889,-0.009641,0.98784
1.806284,346.464325,45.518921,-0.009508,0.157546,-0.009554,0.98742
1.87579,346.50647,45.510765,-0.009437,0.159651,-0.009626,0.987082
1.944283,346.503571,45.526882,-0.009398,0.161526,-0.009631,0.986777
2.023835,346.478577,45.468201,-0.009388,0.163153,-0.009799,0.986508
2.059793,346.480408,45.446442,-0.009381,0.164148,-0.009738,0.986343
2.146849,346.477783,45.417591,-0.009446,0.165133,-0.009702,0.986178
2.236042,346.49585,45.389362,-0.009432,0.165219,-0.009712,0.986164
2.300586,346.487976,45.385326,-0.009412,0.165144,-0.009748,0.986176
2.362324,346.506012,45.342804,-0.00945,0.165005,-0.009717,0.9862
2.433964,346.525848,45.327892,-0.00942,0.164284,-0.00998,0.986318
2.513429,346.52951,45.339382,-0.009462,0.163278,-0.009733,0.986487
2.554009,346.54834,45.303177,-0.009573,0.161838,-0.009528,0.986725
2.652227,346.552856,45.279755,-0.009504,0.160543,-0.009728,0.986935
2.742527,346.568573,45.263737,-0.009511,0.158558,-0.009552,0.987258
2.771353,346.547394,45.252014,-0.009528,0.156115,-0.009833,0.987644
2.887278,346.471222,45.158028,-0.01007,0.153716,-0.00965,0.988017
2.920214,346.474792,45.162308,-0.009981,0.151251,-0.009514,0.988399
2.924337,346.489258,45.148003,-0.009776,0.149,-0.009964,0.988739
2.991093,346.535065,45.051113,-0.009251,0.146455,-0.0099,0.989125
3.028111,346.586823,45.002682,-0.008912,0.143894,-0.010011,0.989502
3.052884,346.608826,44.987514,-0.008829,0.141569,-0.01018,0.989837
3.135815,346.613129,44.910805,-0.008671,0.138979,-0.010086,0.990206
3.189564,346.595398,44.867718,-0.008801,0.136616,-0.010104,0.990534
3.196226,346.62207,44.808636,-0.008585,0.134044,-0.010276,0.990885
3.225411,346.615997,44.769135,-0.008706,0.131435,-0.010173,0.991234
3.285901,346.593964,44.700867,-0.008676,0.128925,-0.010118,0.991565
3.30864,346.601349,44.678291,-0.008658,0.126682,-0.01031,0.991852
3.350418,346.590515,44.675198,-0.008537,0.124613,-0.010491,0.992113
3.401603,346.591827,44.654606,-0.00852,0.122423,-0.010157,0.99239
3.37727,346.608215,44.637375,-0.008643,0.120593,-0.010272,0.992611
3.404157,346.602478,44.559608,-0.008788,0.119002,-0.010349,0.992801
3.424014,346.580139,44.504864,-0.008807,0.117714,-0.010244,0.992956
3.386291,346.627106,44.465763,-0.008596,0.116963,-0.00994,0.993049
3.369791,346.630219,44.379616,-0.008803,0.115987,-0.009783,0.993164
3.370007,346.609222,44.361309,-0.008697,0.115301,-0.009946,0.993243
3.344934,346.610077,44.322098,-0.008807,0.114908,-0.009876,0.993288
3.309035,346.62207,44.271179,-0.008706,0.11487,-0.009921,0.993293
3.320321,346.628967,44.230862,-0.008664,0.115289,-0.009893,0.993245
3.24791,346.568054,44.196606,-0.008931,0.115928,-0.010468,0.993162
3.216364,346.630737,44.12817,-0.008855,0.116744,-0.009984,0.993072
3.228008,346.680511,44.039818,-0.008943,0.117873,-0.009719,0.992941
3.167479,346.722626,43.995049,-0.008424,0.119135,-0.010075,0.992791
3.07989,346.659912,43.925339,-0.008573,0.120505,-0.010779,0.992617
3.028266,346.67868,43.840973,-0.008563,0.121878,-0.010482,0.992453
2.95819,346.692993,43.824505,-0.008592,0.123182,-0.010294,0.992294
2.887691,346.67218,43.764984,-0.008759,0.12442,-0.01017,0.992139
2.822599,346.679657,43.712852,-0.008654,0.125778,-0.010077,0.99197
2.760307,346.684052,43.698708,-0.008592,0.127491,-0.010157,0.991751
2.642969,346.668549,43.663685,-0.008775,0.129335,-0.009994,0.991512
2.548378,346.691742,43.635471,-0.008777,0.131126,-0.010071,0.991276
2.484317,346.641296,43.612698,-0.009182,0.132792,-0.00986,0.991053
2.379415,346.687042,43.56863,-0.009086,0.134016,-0.010034,0.990887
2.304595,346.678314,43.527336,-0.009071,0.135336,-0.010127,0.990707
2.189925,346.677612,43.504951,-0.00909,0.13638,-0.010084,0.990564
2.049309,346.684601,43.51207,-0.009242,0.13716,-0.010002,0.990455
1.950619,346.66275,43.473869,-0.009232,0.137687,-0.009895,0.990383
1.83575,346.688995,43.498772,-0.009356,0.137962,-0.009885,0.990344
1.718024,346.673645,43.516956,-0.009279,0.138106,-0.010032,0.990323
1.603066,346.690155,43.493504,-0.009297,0.13781,-0.010109,0.990364
1.495728,346.687256,43.517441,-0.009396,0.137497,-0.010371,0.990403
1.379145,346.691315,43.527687,-0.009426,0.137091,-0.010321,0.99046
1.233284,346.719635,43.539696,-0.009501,0.136454,-0.010439,0.990546
1.140787,346.68808,43.580181,-0.009482,0.135637,-0.010558,0.990657
0.9881,346.70816,43.61478,-0.009518,0.134799,-0.010604,0.990771
0.800764,346.649109,43.665504,-0.009921,0.134051,-0.0104,0.99087
0.66402,346.646881,43.710518,-0.010165,0.133137,-0.010312,0.990992
0.520229,346.70813,43.74588,-0.009999,0.131953,-0.010639,0.991148
0.411449,346.671875,43.746639,-0.010026,0.13059,-0.010846,0.991327
0.267104,346.716003,43.798958,-0.010105,0.12899,-0.011026,0.991533
0.141119,346.706909,43.855232,-0.010054,0.126965,-0.011258,0.991792
-0.001106,346.715332,43.913456,-0.00999,0.124742,-0.011412,0.992073
-0.168985,346.692535,44.009453,-0.010138,0.122216,-0.011541,0.992385
-0.327767,346.672211,44.110577,-0.010159,0.119614,-0.011423,0.992703
-0.511714,346.664764,44.18502,-0.010341,0.117024,-0.01152,0.993008
-0.656611,346.59201,44.264336,-0.010729,0.114531,-0.011548,0.993295
-0.790772,346.650787,44.385487,-0.010613,0.111856,-0.011859,0.993597
-0.973755,346.646423,44.454514,-0.010669,0.10921,-0.011889,0.99389
-1.120734,346.633911,44.515362,-0.010711,0.106572,-0.012162,0.994173
-1.307268,346.635101,44.616718,-0.010636,0.104084,-0.012297,0.994436
-1.497486,346.606964,44.704865,-0.010805,0.101836,-0.012159,0.994668
-1.671264,346.65509,44.776176,-0.010599,0.099847,-0.012381,0.994869
-1.88624,346.690247,44.929096,-0.010306,0.097764,-0.012536,0.995077
-1.989503,346.669556,45.033234,-0.010272,0.095428,-0.01248,0.995305
-2.123477,346.635803,45.158329,-0.010532,0.093585,-0.012696,0.995475
-2.260951,346.598267,45.308033,-0.01053,0.092195,-0.01268,0.995605
-2.388899,346.613739,45.421909,-0.010532,0.091069,-0.012878,0.995706
-2.553687,346.600555,45.537781,-0.010574,0.089663,-0.012833,0.995833
-2.678834,346.581909,45.679035,-0.010653,0.088559,-0.012831,0.995931
-2.833973,346.578247,45.814987,-0.010584,0.087515,-0.01292,0.996023
-3.000891,346.555664,45.961102,-0.010837,0.086553,-0.012895,0.996105
-3.145227,346.557129,46.120098,-0.010795,0.085653,-0.012805,0.996184
-3.283285,346.564026,46.259518,-0.010556,0.084968,-0.012896,0.996244
-3.39465,346.531708,46.394077,-0.010713,0.084981,-0.013025,0.99624
-3.536177,346.545471,46.542885,-0.010907,0.08556,-0.013024,0.996188
-3.655347,346.543823,46.690567,-0.011076,0.086465,-0.013106,0.996107
-3.765068,346.520782,46.787231,-0.011416,0.087321,-0.013308,0.996026
-3.88257,346.539673,46.904495,-0.011643,0.087928,-0.013432,0.995968
-3.980256,346.5578,47.088314,-0.011676,0.089014,-0.013404,0.995872
-4.068646,346.576447,47.219864,-0.011749,0.090029,-0.013382,0.99578
-4.1546,346.596222,47.367123,-0.011405,0.09097,-0.01338,0.995698
-4.282042,346.669281,47.523907,-0.010956,0.091744,-0.013548,0.99563
-4.379987,346.686096,47.68095,-0.010817,0.092491,-0.013646,0.995561
-4.422203,346.670868,47.807144,-0.010827,0.093284,-0.013716,0.995486
-4.493624,346.681183,47.977543,-0.011034,0.094275,-0.013689,0.995391
-4.553682,346.628357,48.151871,-0.011667,0.095854,-0.013721,0.995233
-4.597875,346.598663,48.285801,-0.012311,0.097665,-0.013499,0.995052
-4.630926,346.605133,48.457386,-0.012631,0.099594,-0.013369,0.994858
-4.604964,346.585968,48.587242,-0.012514,0.101679,-0.013135,0.994652
-4.647415,346.653625,48.723667,-0.01222,0.103425,-0.01348,0.994471
-4.685153,346.623138,48.902622,-0.012083,0.104886,-0.013386,0.994321
-4.702011,346.629639,49.073143,-0.012007,0.10618,-0.013278,0.994186
-4.701774,346.639404,49.206326,-0.012107,0.107378,-0.013361,0.994055
-4.675001,346.638916,49.343918,-0.011993,0.108642,-0.013375,0.993919
-4.695851,346.657013,49.492561,-0.012039,0.109928,-0.013115,0.99378
-4.681726,346.694244,49.616478,-0.012173,0.111385,-0.013088,0.993617
-4.64923,346.698578,49.727943,-0.012319,0.113017,-0.013056,0.993431
-4.65136,346.753876,49.834614,-0.01204,0.114633,-0.013272,0.993246
-4.599158,346.692719,49.95726,-0.012093,0.116102,-0.01395,0.993066
-4.560343,346.680664,50.088066,-0.012279,0.117307,-0.014046,0.99292
-4.52286,346.749054,50.223862,-0.011781,0.118416,-0.013286,0.992805
-4.464602,346.746887,50.312424,-0.011558,0.11915,-0.013327,0.99272
-4.452378,346.752625,50.464001,-0.011539,0.11976,-0.013247,0.992648
-4.378757,346.726837,50.602287,-0.011485,0.120212,-0.013291,0.992593
-4.312171,346.750183,50.691368,-0.011535,0.1203,-0.013236,0.992582
-4.230286,346.739197,50.787701,-0.011711,0.120386,-0.013222,0.99257
-4.129366,346.750092,50.881851,-0.011794,0.12077,-0.013149,0.992523
-4.037054,346.773071,50.96571,-0.011736,0.121303,-0.01312,0.992459
-3.909517,346.746063,51.054588,-0.011692,0.121591,-0.013099,0.992425
-3.815436,346.746765,51.143566,-0.011688,0.121624,-0.013004,0.992422
-3.711061,346.71759,51.234539,-0.011615,0.121703,-0.013002,0.992413
-3.583889,346.731812,51.333771,-0.011483,0.121561,-0.012979,0.992433
-3.449887,346.811676,51.439548,-0.011516,0.120836,-0.012763,0.992524
-3.295684,346.810181,51.508526,-0.011613,0.120502,-0.012752,0.992563
-3.158639,346.81665,51.558575,-0.011799,0.119992,-0.01283,0.992622
-3.018046,346.813843,51.628155,-0.011769,0.119348,-0.012931,0.992698
-2.858371,346.786377,51.677799,-0.011726,0.118522,-0.013238,0.992794
-2.717192,346.758453,51.720818,-0.011704,0.118007,-0.013293,0.992855
-2.545547,346.730011,51.76651,-0.011811,0.117451,-0.013168,0.992921
-2.395548,346.740753,51.795593,-0.011775,0.116749,-0.013252,0.993003
-2.23261,346.735321,51.82029,-0.011812,0.116411,-0.013302,0.993042
-2.044223,346.738556,51.846149,-0.011909,0.115889,-0.013212,0.993103
-1.876857,346.748108,51.867981,-0.011862,0.114589,-0.013128,0.993255
-1.684376,346.754761,51.883724,-0.011902,0.114148,-0.013085,0.993306
-1.506628,346.804535,51.857109,-0.011917,0.113841,-0.012894,0.993344
-1.339886,346.82019,51.852886,-0.011948,0.11238,-0.012926,0.993509
-1.175888,346.787262,51.84996,-0.012054,0.111634,-0.012995,0.993591
-0.988911,346.818237,51.839165,-0.011977,0.111369,-0.012879,0.993624
-0.797071,346.804535,51.827171,-0.011883,0.111158,-0.012812,0.993649
-0.653153,346.819794,51.800304,-0.011941,0.110838,-0.012811,0.993684
-0.49352,346.766205,51.792271,-0.01196,0.110756,-0.013522,0.993684
-0.315344,346.732269,51.764015,-0.011997,0.111233,-0.013693,0.993628
-0.169447,346.758423,51.680553,-0.012006,0.111292,-0.013678,0.993621
0.017358,346.810028,51.597782,-0.011586,0.111261,-0.013945,0.993626
0.190899,346.8302,51.541813,-0.011575,0.111533,-0.013874,0.993597
0.350904,346.892303,51.475819,-0.011523,0.111793,-0.013223,0.993577
0.58797,346.876007,51.380554,-0.011674,0.112291,-0.012895,0.993523
0.756647,346.895172,51.298084,-0.011686,0.112785,-0.012553,0.993471
0.875078,346.894257,51.231125,-0.01175,0.113691,-0.012598,0.993367
1.061676,346.914581,51.147671,-0.011579,0.114783,-0.012451,0.993245
1.224887,346.896454,51.066006,-0.011548,0.115888,-0.012267,0.993119
1.358583,346.873047,50.970474,-0.011624,0.117125,-0.012371,0.992972
1.511633,346.903381,50.82671,-0.011547,0.118172,-0.012078,0.992853
1.682215,346.90744,50.723667,-0.011726,0.119234,-0.012092,0.992723
1.800249,346.883575,50.626553,-0.011849,0.120536,-0.012348,0.992561
1.925159,346.920654,50.453445,-0.011724,0.121971,-0.011904,0.992393
2.084938,346.960144,50.348995,-0.0117,0.123163,-0.011751,0.992248
2.14722,346.924225,50.191578,-0.011225,0.124533,-0.012079,0.992078
2.255627,346.959869,50.030624,-0.011259,0.126073,-0.012147,0.991883
2.393438,346.940796,49.917667,-0.011144,0.127682,-0.01222,0.991677
2.462904,346.960846,49.822231,-0.011096,0.128877,-0.012049,0.991525
2.575005,346.950256,49.639923,-0.011173,0.130654,-0.01218,0.99129
2.695792,346.957977,49.471985,-0.011367,0.13239,-0.012008,0.99106
2.761342,346.976288,49.346756,-0.011607,0.133806,-0.01193,0.990868
2.827204,346.961121,49.186977,-0.011618,0.135338,-0.011763,0.990662
2.9185,346.987762,49.022861,-0.011754,0.136914,-0.011668,0.990445
2.95987,347.007111,48.888763,-0.011805,0.13873,-0.011741,0.99019
2.988056,347.031128,48.702312,-0.011864,0.13997,-0.011624,0.990017
3.057307,347.040924,48.554749,-0.011877,0.14111,-0.011589,0.989855
3.146082,347.004608,48.41695,-0.012125,0.142392,-0.011497,0.989669
3.151053,346.995728,48.268429,-0.012517,0.143592,-0.01138,0.989492
3.179038,346.988861,48.105316,-0.012633,0.144771,-0.011381,0.989319
