Format Version,1.24,Take Name,Take 2025-04-01 01.55.23 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-01 01.55.23.678 PM,Capture Start Frame,6940146,Total Frames in Take,8758,Total Exported Frames,8758,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2978,24.816667,-0.010399,0.090023,-0.002116,0.995883,-0.377443,343.117554,43.659554,96.100403,341.812042,71.856438,98.007538,341.458588,23.256607,-67.216141,344.175751,-31.640299,-23.210787,343.063995,-54.210709,-32.009781,343.572174,139.639252,-73.936264,344.622894,113.055931,96.172997,341.685883,71.971672,97.994087,341.533813,23.206690,-67.161491,344.180725,-31.657770,-23.338362,343.073700,-54.193161,-32.008259,343.735413,139.657227,-73.923294,344.489349,112.979424,-439.680511,12.234468,-462.555664,-449.581665,12.863671,-426.162018,-394.122620,14.409444,-408.179596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,24.825000,-0.010707,0.089911,-0.002143,0.995890,-0.562947,343.137604,43.672451,95.908585,341.849915,71.891785,97.826622,341.466431,23.292608,-67.384750,344.148926,-31.643032,-23.374336,343.023407,-54.202877,-32.216820,343.651398,139.644745,-74.137337,344.685486,113.051376,95.975273,341.747650,71.993546,97.789055,341.525330,23.215254,-67.377892,344.167328,-31.613064,-23.399208,343.023407,-54.218018,-32.233120,343.811371,139.673340,-74.127892,344.546997,112.985916,-439.689240,12.261624,-462.559082,-449.585327,12.944387,-426.161560,-394.125519,14.454990,-408.171722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,24.833333,-0.010831,0.089939,-0.002264,0.995886,-0.729051,343.111206,43.714455,95.743744,341.809967,71.928810,97.659012,341.412964,23.329624,-67.554802,344.117004,-31.597607,-23.545876,342.975800,-54.159573,-32.377499,343.657745,139.688370,-74.299263,344.693909,113.097031,95.833572,341.718292,72.030350,97.619225,341.472687,23.262655,-67.551949,344.153625,-31.566378,-23.580610,342.953827,-54.173618,-32.397026,343.790131,139.712112,-74.291435,344.573242,113.024391,-439.682709,12.243230,-462.565704,-449.592346,12.882572,-426.170135,-394.129303,14.410025,-408.186188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,24.841667,-0.010872,0.089625,-0.002288,0.995914,-0.882887,343.111908,43.770657,95.572044,341.809937,72.046013,97.517975,341.408722,23.448082,-67.661049,344.113403,-31.583660,-23.637928,342.968811,-54.117748,-32.591896,343.667664,139.724518,-74.496826,344.702911,113.106636,95.636909,341.700378,72.144737,97.462486,341.483063,23.368734,-67.651474,344.139313,-31.573656,-23.650656,342.954529,-54.138287,-32.593494,343.811737,139.764450,-74.498840,344.580475,113.062584,-439.681671,12.247886,-462.554474,-449.584625,12.881404,-426.160339,-394.124542,14.418155,-408.175934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,24.850000,-0.010872,0.089188,-0.002253,0.995953,-1.096978,343.122009,43.841354,95.333252,341.827423,72.201195,97.321777,341.426636,23.604982,-67.809181,344.118652,-31.571426,-23.766247,342.977631,-54.066940,-32.890076,343.674805,139.767410,-74.771759,344.706909,113.112831,95.387749,341.688599,72.317337,97.278145,341.511139,23.540966,-67.789139,344.106689,-31.540754,-23.824299,343.005981,-54.089558,-32.906441,343.854340,139.799347,-74.784264,344.568237,113.042564,-439.688446,12.265765,-462.571869,-449.590485,12.943296,-426.170349,-394.134644,14.442610,-408.187836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,24.858333,-0.011115,0.089150,-0.002246,0.995954,-1.259573,343.072906,43.960434,95.168587,341.797699,72.328171,97.160812,341.373535,23.732317,-67.966133,344.029236,-31.457861,-23.921434,342.879944,-53.949493,-33.059952,343.670166,139.883804,-74.939674,344.686951,113.225563,95.239349,341.656189,72.390686,97.110741,341.499512,23.667114,-67.972969,344.095581,-31.431471,-23.933052,342.783691,-53.892757,-33.073631,343.772888,139.900177,-74.941750,344.592407,113.174469,-439.675720,12.241098,-462.547821,-449.583862,12.858064,-426.156982,-394.120361,14.413756,-408.173523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,24.866667,-0.011053,0.089254,-0.002210,0.995945,-1.431589,343.095673,44.060421,95.002579,341.822296,72.407806,96.984657,341.404602,23.811476,-68.153992,344.057953,-31.343777,-24.113937,342.914093,-53.844784,-33.211914,343.678589,139.990524,-75.097282,344.696472,113.341194,95.035484,341.725952,72.477898,96.881622,341.496521,23.709154,-68.165184,344.137451,-31.335819,-24.045673,342.837677,-53.834206,-33.210117,343.789703,140.039703,-75.090530,344.589020,113.301636,-439.687256,12.261414,-462.561462,-449.584595,12.946449,-426.159119,-394.129364,14.444014,-408.172913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,24.875000,-0.010473,0.089245,-0.002464,0.995952,-1.644229,343.122162,44.145485,94.788406,341.758606,72.493874,96.771492,341.393616,23.897161,-68.364082,344.208771,-31.259287,-24.324146,343.063110,-53.760437,-33.426682,343.617950,140.075363,-75.310730,344.690887,113.426132,94.870422,341.668396,72.588898,96.720924,341.466248,23.840977,-68.366806,344.292053,-31.323996,-24.360207,342.995453,-53.738182,-33.409874,343.744568,140.119278,-75.315292,344.564545,113.389565,-439.682190,12.241105,-462.564117,-449.595337,12.848236,-426.171265,-394.129822,14.406096,-408.184967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,24.883333,-0.010536,0.089283,-0.002372,0.995948,-1.832147,343.107269,44.260502,94.602959,341.765503,72.601517,96.582329,341.395630,24.004696,-68.558083,344.172791,-31.139179,-24.519682,343.033173,-53.643642,-33.607220,343.607391,140.192810,-75.493553,344.669312,113.546715,94.673828,341.646515,72.707069,96.542374,341.476288,23.932013,-68.564392,344.182129,-31.122887,-24.542107,343.030670,-53.636372,-33.596951,343.740540,140.217651,-75.499718,344.562317,113.467438,-439.682800,12.254785,-462.552979,-449.582703,12.915112,-426.155823,-394.122498,14.439583,-408.169586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,24.891667,-0.010327,0.089176,-0.002660,0.995959,-1.993801,343.121643,44.313694,94.434158,341.710968,72.675705,96.424141,341.357544,24.079193,-68.702255,344.255096,-31.100464,-24.659548,343.096893,-53.595524,-33.789955,343.606201,140.239105,-75.669693,344.703247,113.584053,94.477570,341.597778,72.781204,96.341484,341.406952,24.008472,-68.704285,344.196167,-31.082989,-24.647041,343.175385,-53.661987,-33.773315,343.771820,140.300262,-75.655045,344.587158,113.543213,-439.688538,12.261215,-462.570404,-449.595215,12.901337,-426.174774,-394.133453,14.429375,-408.187958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,24.900000,-0.010518,0.089375,-0.002733,0.995939,-2.179159,343.092743,44.412811,94.259979,341.681854,72.736755,96.230453,341.309143,24.139589,-68.917694,344.204407,-30.975063,-24.884119,343.032196,-53.487305,-33.936836,343.618652,140.350739,-75.827118,344.710175,113.712059,94.324425,341.588806,72.840965,96.150620,341.343292,24.083860,-68.907867,344.134827,-30.965101,-24.934471,343.094818,-53.516800,-33.933285,343.763733,140.403778,-75.808578,344.605530,113.674156,-439.682983,12.233118,-462.554504,-449.585754,12.865546,-426.165039,-394.120117,14.409965,-408.176880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,24.908333,-0.010914,0.089790,-0.002819,0.995897,-2.404808,343.099854,44.534485,94.057755,341.701233,72.779167,95.987679,341.289215,24.180691,-69.206032,344.158234,-30.798603,-25.191374,342.963165,-53.346592,-34.082443,343.706360,140.498398,-75.994797,344.781036,113.893761,94.143669,341.624664,72.909836,95.934494,341.334473,24.124014,-69.203979,344.170074,-30.786224,-25.295898,342.949493,-53.346245,-34.080448,343.854401,140.525864,-75.977058,344.660095,113.832962,-439.681671,12.279401,-462.555298,-449.590729,12.939034,-426.164520,-394.124237,14.455399,-408.176239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,24.916667,-0.010968,0.090403,-0.002713,0.995841,-2.566957,343.087067,44.665874,93.930687,341.710876,72.791580,95.800705,341.295074,24.190792,-69.461342,344.125122,-30.584789,-25.474298,342.937195,-53.186989,-34.126236,343.695282,140.668762,-76.071617,344.758972,114.115799,94.010086,341.624298,72.901932,95.739098,341.370453,24.132219,-69.452904,344.166992,-30.587288,-25.548498,342.890717,-53.177460,-34.101582,343.797943,140.701416,-76.048370,344.654449,114.074776,-439.688507,12.236420,-462.558380,-449.589478,12.856023,-426.167480,-394.130676,14.399415,-408.185028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,24.925000,-0.010988,0.091125,-0.002725,0.995775,-2.750263,343.102631,44.799927,93.787971,341.723907,72.785889,95.587570,341.306183,24.182465,-69.753525,344.140228,-30.353811,-25.799314,342.949829,-53.019646,-34.170441,343.715698,140.848404,-76.154198,344.779938,114.356178,93.878113,341.626282,72.881409,95.506470,341.378632,24.107466,-69.726456,344.162140,-30.339045,-25.871384,342.939240,-52.984356,-34.153339,343.846619,140.883118,-76.149796,344.667023,114.290672,-439.679840,12.259660,-462.553528,-449.577576,12.931038,-426.154572,-394.117706,14.447356,-408.169586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,24.933333,-0.011110,0.092010,-0.002737,0.995692,-2.946666,343.052643,44.944477,93.641190,341.678680,72.758896,95.354279,341.249084,24.152454,-70.083565,344.073456,-30.090134,-26.169792,342.876556,-52.833881,-34.195824,343.689758,141.048584,-76.226646,344.748474,114.630852,93.730141,341.580536,72.855164,95.290611,341.326172,24.088558,-70.084732,344.145599,-30.098253,-26.199854,342.817261,-52.791870,-34.187340,343.821838,141.069885,-76.224243,344.618042,114.543221,-439.697052,12.242022,-462.577698,-449.602081,12.882915,-426.181366,-394.140900,14.413066,-408.198273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,24.941667,-0.010915,0.093237,-0.002835,0.995580,-3.073170,343.064209,45.110981,93.582458,341.654999,72.687195,95.175865,341.243134,24.076517,-70.394188,344.130402,-29.757854,-26.536806,342.930756,-52.610004,-34.085655,343.673309,141.291901,-76.181061,344.752716,114.978058,93.649673,341.557404,72.760803,95.085579,341.335968,24.006424,-70.409599,344.217377,-29.762684,-26.507862,342.847839,-52.588825,-34.083111,343.779480,141.315964,-76.175087,344.647003,114.933380,-439.674744,12.240934,-462.549591,-449.577942,12.875484,-426.159454,-394.114899,14.420237,-408.171997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,24.950000,-0.011043,0.094632,-0.002751,0.995447,-3.248463,343.069580,45.249023,93.484352,341.682068,72.554375,94.941483,341.259155,23.939518,-70.779350,344.107635,-29.430956,-26.986046,342.909607,-52.405746,-33.991177,343.696228,141.516388,-76.160385,344.762817,115.320457,93.548340,341.571808,72.645164,94.842934,341.344299,23.856100,-70.779404,344.145508,-29.426985,-26.969032,342.879517,-52.388439,-33.980965,343.827606,141.547318,-76.154785,344.648071,115.259537,-439.688568,12.276732,-462.565491,-449.593414,12.937108,-426.168793,-394.131134,14.453208,-408.182587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,24.958333,-0.010974,0.096260,-0.003006,0.995291,-3.393222,343.025116,45.411343,93.427422,341.581146,72.400665,94.725624,341.162079,23.781279,-71.166931,344.107910,-29.047712,-27.449514,342.887695,-52.165432,-33.821194,343.659668,141.778610,-76.075089,344.752258,115.720558,93.520226,341.497314,72.502907,94.636681,341.252686,23.712473,-71.192902,344.236969,-29.032709,-27.442549,342.764404,-52.133457,-33.814865,343.750763,141.778809,-76.064964,344.644897,115.641586,-439.684753,12.235152,-462.558960,-449.588196,12.850354,-426.168457,-394.122528,14.408424,-408.182037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,24.966667,-0.011090,0.097926,-0.002991,0.995127,-3.518547,343.076782,45.548668,93.391960,341.640228,72.213890,94.527336,341.210419,23.590515,-71.541267,344.142120,-28.683220,-27.901510,342.917419,-51.946964,-33.623604,343.732239,142.017151,-75.964546,344.818420,116.100533,93.442383,341.537994,72.322189,94.399162,341.301331,23.499586,-71.546074,344.198761,-28.698595,-27.870108,342.864319,-51.925262,-33.599533,343.842194,142.037750,-75.943687,344.717255,116.055168,-439.680328,12.290064,-462.546478,-449.580444,12.955136,-426.148926,-394.120789,14.470135,-408.164948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,24.975000,-0.011247,0.099713,-0.002908,0.994948,-3.661374,343.056763,45.675247,93.344604,341.642914,71.992264,94.305206,341.199127,23.365248,-71.950729,344.089966,-28.311878,-28.394707,342.865265,-51.732025,-33.419479,343.735626,142.251160,-75.853508,344.807739,116.486641,93.399574,341.534485,72.083122,94.184402,341.287018,23.274338,-71.978134,344.158203,-28.285492,-28.370340,342.786163,-51.734962,-33.401234,343.849548,142.281708,-75.834686,344.684662,116.442696,-439.693848,12.223888,-462.578156,-449.600037,12.859773,-426.183441,-394.136353,14.394526,-408.196655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,24.983333,-0.010998,0.101653,-0.002837,0.994755,-3.814789,343.103058,45.855724,93.293137,341.680176,71.793541,94.064140,341.261505,23.162931,-72.392174,344.171234,-27.864017,-28.927752,342.960632,-51.454456,-33.196114,343.730682,142.547287,-75.730324,344.814087,116.948967,93.376328,341.570435,71.883148,93.960785,341.356415,23.079786,-72.441071,344.220337,-27.822355,-28.859325,342.912201,-51.469151,-33.207882,343.836365,142.557465,-75.718918,344.722260,116.905251,-439.676117,12.267173,-462.540344,-449.577240,12.895191,-426.152588,-394.116608,14.444958,-408.167206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,24.991667,-0.010756,0.103174,-0.003128,0.994600,-3.949866,343.137756,45.992905,93.235710,341.639557,71.633965,93.858192,341.241302,23.001059,-72.750908,344.282959,-27.516975,-29.359411,343.053833,-51.240318,-33.035908,343.743164,142.773834,-75.647217,344.865692,117.305771,93.300522,341.591705,71.763832,93.731453,341.267059,22.916456,-72.884850,344.439087,-27.520882,-29.239197,342.940430,-51.281219,-32.998173,343.878967,142.816666,-75.622719,344.704651,117.256699,-439.693481,12.255466,-462.577484,-449.597839,12.922941,-426.176544,-394.133667,14.432527,-408.193268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,25.000000,-0.010440,0.104508,-0.003239,0.994464,-4.066367,343.140930,46.166573,93.187019,341.596375,71.546440,93.679192,341.227631,22.911806,-73.063583,344.352753,-27.158138,-29.736139,343.124390,-50.998310,-32.893024,343.696472,143.025391,-75.572014,344.847992,117.672173,93.266403,341.560883,71.663338,93.564697,341.267487,22.839867,-73.243340,344.517853,-27.142418,-29.563679,342.986572,-51.094696,-32.870098,343.801422,143.060776,-75.553200,344.711243,117.665642,-439.677643,12.245587,-462.545654,-449.581696,12.861296,-426.158691,-394.121674,14.419347,-408.171234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,25.008333,-0.010514,0.105862,-0.003141,0.994320,-4.241796,343.177795,46.329910,93.080727,341.653961,71.444633,93.440315,341.279388,22.808874,-73.438957,344.368164,-26.806492,-30.176474,343.144745,-50.764595,-32.804283,343.739929,143.266922,-75.552460,344.880646,118.030060,93.188400,341.622528,71.615761,93.355270,341.308228,22.730146,-73.555458,344.482513,-26.791021,-30.169489,343.063171,-50.810871,-32.785446,343.888214,143.295166,-75.532883,344.721924,117.968048,-439.685883,12.266110,-462.568329,-449.585785,12.944173,-426.165955,-394.119263,14.466131,-408.183990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,25.016667,-0.010528,0.107320,-0.002987,0.994164,-4.345735,343.132080,46.515339,93.050484,341.635010,71.344315,93.267448,341.261139,22.707710,-73.757568,344.304077,-26.417665,-30.565231,343.092987,-50.502644,-32.623772,343.685089,143.535767,-75.446152,344.814178,118.424484,93.147430,341.565247,71.497467,93.170952,341.309143,22.641764,-73.866524,344.390411,-26.401674,-30.523273,343.008759,-50.574295,-32.594528,343.813568,143.571228,-75.402374,344.664948,118.393829,-439.687622,12.232429,-462.561951,-449.591797,12.865427,-426.166687,-394.126526,14.411136,-408.183136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,25.025000,-0.011025,0.108879,-0.002923,0.993990,-4.445621,343.118286,46.695934,93.028435,341.664642,71.220207,93.092659,341.243561,22.583548,-74.086479,344.205719,-26.019722,-30.969795,342.979797,-50.239101,-32.418808,343.759888,143.804138,-75.320091,344.856140,118.826447,93.130806,341.618988,71.368446,92.993248,341.312195,22.494337,-74.143715,344.423248,-26.075211,-30.976625,342.761200,-50.223141,-32.388359,343.876831,143.834763,-75.285942,344.709503,118.795433,-439.676453,12.264406,-462.550446,-449.578308,12.909538,-426.158875,-394.113190,14.451740,-408.171600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,25.033333,-0.011250,0.110360,-0.002684,0.993824,-4.572282,343.094360,46.863930,92.975266,341.698120,71.097595,92.894478,341.258087,22.461134,-74.430473,344.119202,-25.643869,-31.385698,342.904968,-49.991405,-32.255711,343.760193,144.054962,-75.231918,344.825623,119.205070,93.085693,341.634613,71.257332,92.812279,341.344727,22.372736,-74.458641,344.342285,-25.680855,-31.418770,342.698090,-49.958748,-32.237251,343.851990,144.060959,-75.216782,344.690063,119.137802,-439.692078,12.258291,-462.569855,-449.601105,12.913248,-426.176025,-394.136536,14.437249,-408.193512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,25.041667,-0.011182,0.111700,-0.002672,0.993676,-4.617647,343.080109,47.036980,92.994873,341.678284,71.007271,92.782898,341.245117,22.371141,-74.671120,344.116760,-25.282000,-31.692188,342.905029,-49.745712,-32.038830,343.732788,144.302429,-75.081879,344.802704,119.568672,93.111702,341.641083,71.172714,92.660591,341.291290,22.286917,-74.716110,344.308563,-25.311640,-31.674623,342.750397,-49.767937,-31.994726,343.818329,144.327637,-75.055428,344.675049,119.545258,-439.677521,12.240384,-462.549591,-449.577484,12.856801,-426.162750,-394.113586,14.426066,-408.175293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,25.050000,-0.011255,0.113064,-0.002700,0.993520,-4.672229,343.142365,47.214626,93.005608,341.737000,70.917168,92.660126,341.296753,22.281860,-74.923820,344.173523,-24.911993,-32.012276,342.955109,-49.493382,-31.826347,343.811218,144.554855,-74.937027,344.880615,119.939163,93.085152,341.707672,71.101280,92.477509,341.338593,22.153847,-74.937782,344.349548,-24.957909,-31.971376,342.808075,-49.546440,-31.789429,343.915955,144.596817,-74.906387,344.736053,119.937248,-439.688812,12.266862,-462.574860,-449.591187,12.949094,-426.170227,-394.123596,14.471322,-408.185822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,25.058333,-0.011179,0.114384,-0.002504,0.993371,-4.726550,343.117401,47.386612,93.014519,341.740845,70.828720,92.539703,341.310089,22.194424,-75.170288,344.138702,-24.552498,-32.323925,342.939880,-49.248291,-31.621620,343.757690,144.798920,-74.798058,344.817169,120.298325,93.101311,341.658234,71.008972,92.395752,341.381226,22.057299,-75.224365,344.233398,-24.534914,-32.256180,342.837494,-49.358845,-31.604044,343.849304,144.850143,-74.776428,344.690430,120.318298,-439.681854,12.221981,-462.558655,-449.589020,12.840687,-426.168427,-394.124146,14.407305,-408.179749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,25.066667,-0.011016,0.115747,-0.002551,0.993214,-4.805237,343.189331,47.562786,92.999474,341.789490,70.736542,92.391327,341.374207,22.103592,-75.445663,344.244873,-24.182699,-32.667332,343.046906,-48.996189,-31.433180,343.803131,145.048615,-74.676414,344.877380,120.666756,93.087219,341.754913,70.936317,92.223824,341.391998,21.955608,-75.536583,344.302856,-24.158487,-32.529854,343.006409,-49.187599,-31.413603,343.902252,145.115005,-74.656006,344.772644,120.700935,-439.681732,12.266205,-462.561829,-449.581573,12.932615,-426.163910,-394.112885,14.466387,-408.180023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,25.075000,-0.011069,0.117025,-0.002406,0.993064,-4.875436,343.151093,47.756771,92.989082,341.779510,70.678360,92.255653,341.360779,22.047167,-75.700912,344.182495,-23.806396,-32.986370,342.994507,-48.730026,-31.252094,343.764252,145.310913,-74.558350,344.825073,121.040550,93.073532,341.736786,70.873383,92.088310,341.364899,21.912567,-75.812080,344.176727,-23.727089,-32.829090,342.985199,-48.955696,-31.225721,343.840515,145.374680,-74.540672,344.734650,121.073952,-439.695312,12.231142,-462.569275,-449.597412,12.889933,-426.172668,-394.141571,14.406297,-408.191101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,25.083333,-0.011108,0.117950,-0.002473,0.992954,-4.934474,343.153503,47.939583,92.972336,341.769653,70.679092,92.148323,341.346588,22.049387,-75.892883,344.188721,-23.491726,-33.224983,342.992188,-48.494713,-31.129406,343.779510,145.542587,-74.480606,344.844421,121.352791,93.086441,341.767853,70.887947,91.955940,341.304565,21.950151,-76.016335,344.215668,-23.413752,-33.062237,342.991943,-48.727974,-31.094870,343.890778,145.588623,-74.462410,344.720764,121.356827,-439.675232,12.246781,-462.551331,-449.577728,12.876007,-426.160248,-394.109650,14.437581,-408.176575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,25.091667,-0.011499,0.118369,-0.001922,0.992901,-5.000878,343.190948,48.141731,92.926987,341.937012,70.797997,92.061722,341.481537,22.169294,-76.021744,344.096497,-23.229227,-33.373959,342.934082,-48.268085,-31.112726,343.849121,145.766800,-74.485901,344.847412,121.613571,93.152084,342.139740,71.102524,91.848862,341.290161,22.048141,-76.182449,344.117218,-23.095865,-33.209774,342.959808,-48.524757,-31.107265,343.897705,145.788940,-74.491882,344.752716,121.572868,-439.695587,12.242326,-462.577972,-449.594757,12.930226,-426.173645,-394.135071,14.440382,-408.192963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
