x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
-0.021009448,-0.195239902,0.373438376,-0.311077085,0.023270495,-0.025640372,0.949753706,-116.881303,-110.8630942,-65.89234554,-38.91832864,-36.70757073,-28.39873246,-73.59602752,-83.76527495,-53.0976155
-0.026440702,-0.185231453,0.370490299,-0.302624925,0.028724224,-0.021836701,0.952426497,-115.6172699,-104.7178321,-62.80879824,-41.15584806,-40.28103299,-30.17454734,-71.77748808,-79.20761958,-50.80787157
-0.039549201,-0.152796612,0.359801046,-0.295282135,0.048040334,-0.018051191,0.954030786,-118.2200659,-97.75090616,-57.15505907,-42.61835486,-42.65144056,-40.75990946,-69.98309885,-74.91784899,-47.05311285
-0.042376343,-0.137947117,0.356851153,-0.286415025,0.054050942,-0.016920063,0.956430155,-116.9560328,-91.60564405,-54.07151177,-44.85587429,-46.22490282,-42.53572434,-68.16455941,-70.36019362,-44.76336892
-0.054615793,-0.11277437,0.349290095,-0.275828767,0.066121455,-0.009323856,0.958884514,-116.8004142,-82.34955003,-49.77786854,-46.4808874,-49.27183773,-42.34131284,-67.03309507,-61.96148064,-41.06611759
-0.059046765,-0.096829175,0.347241932,-0.268095341,0.069320155,-0.005218327,0.96088104,-115.5363811,-76.20428792,-46.69432124,-48.71840682,-52.84529999,-44.11712773,-65.21455563,-57.40382528,-38.77637366
-0.070407718,-0.075551161,0.340720485,-0.245274909,0.085859299,-0.000234711,0.965644005,-112.8765553,-70.15360986,-42.85572597,-50.12467309,-54.88049857,-42.80782942,-62.38955375,-53.3256411,-36.15787604
-0.076099395,-0.064011906,0.340329752,-0.234490094,0.094740043,0.004749373,0.967479283,-111.6125222,-64.00834775,-39.77217867,-52.36219251,-58.45396083,-44.5836443,-60.57101431,-48.76798573,-33.86813211
-0.079917841,-0.049437732,0.33631622,-0.208999068,0.10657173,0.006016521,0.972072866,-109.3505928,-54.98537767,-38.41110739,-54.48408536,-60.73329125,-44.06690259,-59.07424364,-49.85006596,-33.58901133
-0.086018464,-0.037215969,0.337001022,-0.199669783,0.111413883,0.011412629,0.973441665,-108.0865597,-48.84011556,-35.32756009,-56.72160478,-64.3067535,-45.84271747,-57.2557042,-45.29241059,-31.2992674
-0.089623346,-0.031706994,0.334525915,-0.183291158,0.12394269,0.014107247,0.975112069,-106.1735785,-41.18099946,-37.90525079,-58.00131091,-68.95814984,-40.39725405,-55.97304915,-45.42962303,-34.43983505
-0.09652214,-0.017776609,0.335980392,-0.169065633,0.131529087,0.019765658,0.976589079,-104.9095454,-35.03573735,-34.82170349,-60.23883033,-72.5316121,-42.17306894,-54.15450971,-40.87196766,-32.15009112
-0.110833151,-0.006791526,0.336787736,-0.150831484,0.14953192,0.024286008,0.97688293,-104.7460382,-28.28354824,-38.1687752,-62.14744311,-77.24404139,-45.88824467,-51.70391246,-42.03674619,-23.12550297
-0.115001287,0.003475795,0.338358285,-0.142361225,0.154062893,0.028287023,0.977342187,-103.4820051,-22.13828613,-35.0852279,-64.38496253,-80.81750365,-47.66405955,-49.88537302,-37.47909082,-20.83575904
-0.112241785,0.028153463,0.33411361,-0.091731961,0.145995697,0.026155472,0.984675782,-94.06845286,-55.32444892,-35.47019857,-67.40728813,-83.72188616,-49.6135375,-49.59309533,-38.9550173,-32.78803973
-0.110425562,0.048441294,0.333904564,-0.054572146,0.140661141,0.025796742,0.988215995,-86.12963763,-54.9140752,-35.33985973,-70.74406704,-87.18178515,-51.41833502,-49.24184654,-41.09472684,-33.93274253
-0.022554168,0.005017074,0.252281402,0.000828147,-0.001586353,-0.002693834,0.99999477,-4.125,-7.05,-4.125,-3.825,-5.85,-5.85,-3.9,-4.5,-7.2
-0.026076976,-0.002186636,0.256440518,-0.026419434,-0.00385583,-0.003962309,0.999635657,-11.6852918,-6.5595981,-3.652772584,-4.735028531,-9.030903352,-7.213428756,-8.637848642,-2.229705625,-5.837823375
-0.026921441,-0.011785116,0.262101597,-0.046144621,-0.001440453,-0.005249239,0.998919939,-19.65808361,-14.8441962,-7.943045169,-8.007557063,-11.2368067,-11.50185751,-13.60069728,-10.53441125,-9.35064675
-0.029992416,-0.019963208,0.266854755,-0.079171658,-0.001745862,-0.004971908,0.99684707,-27.21837541,-14.3537943,-7.470817753,-8.917585594,-14.41771006,-12.86528627,-18.33854593,-8.264116875,-7.988470125
-0.029828471,-0.029014466,0.273712589,-0.097850142,0.006352357,-0.005417918,0.995166139,-35.50991722,-23.3508924,-12.60484034,-11.15886413,-17.11111341,-17.04121502,-22.58889457,-17.6563225,-12.8137935
-0.03155405,-0.038237934,0.27947127,-0.127139756,0.003764314,-0.00414306,0.991869017,-43.07020902,-22.8604905,-12.13261292,-12.06889266,-20.29201676,-18.40464378,-27.32674321,-15.38602813,-11.45161688
-0.028127477,-0.028959838,0.278890816,-0.113326834,-0.006536385,-0.004752344,0.993524896,-41.39192716,-24.86234972,-15.43392535,-13.75520403,-23.86003083,-20.36090863,-29.26511971,-20.5255572,-15.20613923
-0.01624422,-0.015273309,0.278799468,-0.098106941,-0.010099999,-0.00654254,0.995103117,-38.2980203,-22.57045895,-14.20711278,-15.9758904,-27.52179489,-22.11092348,-29.7222462,-28.15883627,-18.94191159
-0.013268913,0.001254391,0.277425647,-0.067942069,-0.014055263,-0.006611794,0.997568348,-35.38692593,-21.60044317,-16.14436271,-18.45438928,-30.53668396,-23.81406333,-29.5699977,-29.22024034,-20.88705894
-0.004481087,0.013332874,0.278693004,-0.04827606,-0.013197388,-0.005283355,0.998732866,-32.29301907,-19.3085524,-14.91755015,-20.67507565,-34.19844803,-25.56407819,-30.02712419,-36.85351942,-24.6228313
0.006155419,0.037007783,0.28043199,-0.010776621,-0.02780995,-0.003874425,0.999547628,-29.74051846,-18.12759912,-14.82276883,-23.24966827,-38.73677459,-27.36565554,-31.82956319,-39.10086099,-27.16329115
0.019538763,0.046885416,0.283664626,0.005855175,-0.032160859,-0.003087361,0.999460787,-26.64661159,-15.83570835,-13.59595626,-25.47035464,-42.39853866,-29.11567039,-32.28668968,-46.73414006,-30.89906351
0.031875794,0.065716566,0.285754381,0.046770454,-0.054309461,0.000646875,0.997427987,-19.4818179,-11.82040502,-13.74450864,-27.93406501,-44.14468115,-28.58830505,-34.44131773,-48.09930375,-31.68589627
0.038311218,0.070480664,0.287979271,0.064429368,-0.054818541,0.00346014,0.99640946,-12.34632109,-12.87463295,-14.37704539,-31.72082226,-42.22754239,-27.73515846,-33.89828954,-51.40743619,-33.44538528
0.045435108,0.072592255,0.289337665,0.075359677,-0.055560429,0.007094511,0.995582054,-2.646175837,-11.46909525,-12.89258996,-33.94605607,-42.44204425,-26.2949025,-29.60408946,-53.36908426,-34.41854617
0.055227418,0.072459541,0.291640631,0.071535309,-0.066634368,0.006514313,0.995188487,-8.475804043,-11.51490746,-12.92007729,-33.82811575,-44.51476815,-27.33584567,-35.87688997,-57.34376853,-36.41046953
0.059139843,0.072889105,0.293949141,0.069501644,-0.073128041,0.007088042,0.99487264,-14.74810803,-11.83083686,-14.36406852,-35.25441371,-46.75331236,-28.75823416,-40.27410454,-58.99521062,-38.53422882
0.073212294,0.070296259,0.298545323,0.056978398,-0.094629469,0.003880393,0.993873065,-20.57773624,-11.87664907,-14.39155585,-35.13647338,-48.82603627,-29.79917733,-46.54690505,-62.96989489,-40.52615218
0.07410499,0.059626341,0.30112192,0.041579599,-0.106632829,0.001394839,0.993427718,-25.87870234,-16.48251988,-18.27729513,-35.8656522,-50.30667032,-31.70584316,-52.70691259,-65.70795807,-42.13399351
0.083125919,0.052800975,0.305886281,0.016592634,-0.122337068,-0.004942119,0.992337595,-31.70833054,-16.5283321,-18.30478246,-35.74771188,-52.37939423,-32.74678633,-58.9797131,-69.68264234,-44.12591687
0.088832654,0.040015919,0.310282995,-0.010167414,-0.137936402,-0.010031292,0.990338097,-37.27362769,-23.27917361,-21.16139577,-33.72833113,-54.98107321,-34.22059083,-65.42111712,-73.03901607,-46.07579921
0.096268967,0.031725909,0.315635933,-0.036198753,-0.151807091,-0.015813021,0.987620477,-43.1032559,-23.32498582,-21.18888309,-33.61039081,-57.05379711,-35.261534,-71.69391763,-77.01370034,-48.06772256
0.099083548,0.019549893,0.320782657,-0.060156124,-0.164458337,-0.019091608,0.984362843,-49.10071858,-27.69831268,-25.25593341,-34.56673027,-58.64099855,-37.56890784,-77.52601989,-80.60422934,-50.63862541
0.107993848,0.011134194,0.325814386,-0.068752343,-0.199390447,-0.019510145,0.977310554,-50.14458516,-31.73030729,-27.52998384,-33.0645181,-54.40158855,-35.70725597,-84.15601819,-81.14271889,-51.16592332
0.122578524,-0.009972193,0.332106906,-0.098334472,-0.232310613,-0.0244125,0.967350061,-52.32236898,-34.32605922,-26.64881577,-31.57444583,-50.06941733,-36.27881943,-90.86566736,-83.2891308,-51.68271097
0.13100223,-0.021853274,0.338008187,-0.104509045,-0.260860423,-0.021397849,0.959464346,-53.36623556,-38.35805383,-28.9228662,-30.07223367,-45.83000733,-34.41716756,-97.49566565,-83.82762035,-52.21000887
0.139198168,-0.033790954,0.346394533,-0.123502423,-0.29084447,-0.023468101,0.948475563,-55.20206076,-40.54692709,-27.59430738,-29.10109145,-42.21921672,-35.19712336,-102.8904894,-87.87007108,-46.73205164
0.145453306,-0.04476882,0.353085067,-0.129559481,-0.31642597,-0.016483842,0.93958354,-56.24592735,-44.5789217,-29.86835781,-27.59887928,-37.97980672,-33.33547149,-109.5204877,-88.40856063,-47.25934955
0.157994796,-0.049660276,0.365019959,-0.147531214,-0.356564675,-0.02263295,0.922271068,-57.98577324,-43.48935564,-29.51610361,-26.43720209,-38.85470642,-35.79462345,-117.8578987,-92.27403077,-45.15901989
0.164406111,-0.056691667,0.372942505,-0.152133946,-0.385172778,-0.015818265,0.910080752,-59.02963982,-47.52135024,-31.79015404,-24.93498992,-34.61529642,-33.93297158,-124.487897,-92.81252032,-45.68631779
0.17607061,-0.059844592,0.385079577,-0.172811986,-0.413430399,-0.026029982,0.893607164,-60.94649606,-46.74256452,-30.80105216,-23.90304525,-37.35804127,-38.13172163,-130.9216016,-97.33950016,-44.44980191
0.184009438,-0.066689929,0.395799416,-0.17691956,-0.440453368,-0.020142459,0.879940101,-61.99036264,-50.77455912,-33.07510259,-22.40083308,-33.11863127,-36.27006975,-137.5515999,-97.87798971,-44.97709981
0.183637519,-0.056891349,0.393498137,-0.167289358,-0.442605167,-0.024192356,0.880641622,-62.11297196,-48.36612963,-33.16545893,-26.42041142,-40.34404946,-39.62839325,-139.4185342,-96.05945346,-49.87475438
0.173476693,-0.036812609,0.388060995,-0.142420238,-0.431301129,-0.02973609,0.890399673,-62.24908645,-48.2880903,-33.23739142,-32.52985602,-47.52839023,-43.3315158,-139.5836152,-95.54667206,-49.72931584
0.171358504,-0.030456604,0.387665323,-0.124731994,-0.433294445,-0.023987745,0.892256937,-62.37844836,-49.89485589,-33.99353584,-37.8943675,-49.18326971,-43.93723882,-141.8746229,-92.20601324,-51.50542385
0.159714022,-0.00845102,0.383182863,-0.096265036,-0.418946197,-0.030048409,0.902393606,-62.51456285,-49.81681656,-34.06546833,-44.0038121,-56.36761048,-47.64036136,-142.0397039,-91.69323184,-51.35998531
0.153169089,-0.001997386,0.380868785,-0.072065749,-0.413308943,-0.021046777,0.907490649,-62.57230105,-51.63117969,-35.45450679,-50.19079013,-59.7372206,-47.61978414,-143.0427483,-89.91651173,-52.02532005
0.140724532,0.018335853,0.378430331,-0.046078655,-0.39973817,-0.028217842,0.915035467,-62.70841555,-51.55314036,-35.52643928,-56.30023473,-66.92156137,-51.32290668,-143.2078293,-89.40373033,-51.8798815
0.135617029,0.022908409,0.377551246,-0.017010467,-0.394184943,-0.019968283,0.918656705,-62.2053419,-38.77130226,-38.05692475,-61.77344605,-70.47353682,-44.38917934,-144.166892,-87.65897958,-52.3648296
0.124911515,0.043389619,0.377214185,0.006984843,-0.380539257,-0.029170338,0.924278193,-62.34145639,-38.69326293,-38.12885725,-67.88289065,-77.65787759,-48.09230188,-144.3319731,-87.14619818,-52.21939106
0.116291079,0.054248396,0.376809885,0.026693726,-0.370279536,-0.033202571,0.92794294,-62.30797681,-31.58832422,-39.95506623,-71.94921861,-84.90103569,-46.32699949,-144.2940449,-86.1674321,-52.01414584
0.107032623,0.072242973,0.378405835,0.047367619,-0.358957938,-0.040748822,0.931259921,-62.4440913,-31.51028489,-40.02699872,-78.05866321,-92.08537646,-50.03012203,-144.459126,-85.65465071,-51.8687073
0.095671285,0.087176594,0.380014108,0.069892525,-0.346374091,-0.044708224,0.934420247,-62.57040876,-52.21879587,-41.50106946,-85.02154949,-96.1491259,-59.9240321,-144.7477025,-84.90887697,-51.46836541
0.079734903,0.090782977,0.374405732,0.078815475,-0.320020141,-0.040952577,0.943238102,-60.7300795,-52.31459727,-41.55611072,-86.83570128,-93.1894431,-58.45133126,-137.046616,-80.59522528,-49.31868012
0.059035894,0.093492762,0.365669928,0.102400194,-0.279044688,-0.031487905,0.954283383,-59.25985172,-51.55367382,-40.2872211,-88.40157391,-95.79446464,-52.19902418,-130.4572772,-78.49007742,-43.29154316
0.046529534,0.097287527,0.3626716,0.110681179,-0.257172117,-0.03007231,0.959535218,-57.41952246,-51.64947522,-40.34226235,-90.21572569,-92.83478184,-50.72632333,-122.7561907,-74.17642572,-41.14185788
0.031741609,0.098655498,0.354273037,0.139576787,-0.21064748,-0.01892718,0.967361216,-55.08924395,-49.06691419,-40.03533817,-91.9057379,-89.43245121,-47.01381937,-113.2859781,-68.86702595,-41.55344675
0.015365998,0.101697716,0.351297526,0.148549117,-0.18153446,-0.016418483,0.971961333,-53.24891469,-49.16271559,-40.09037942,-93.71988969,-86.47276841,-45.54111853,-105.5848916,-64.55337426,-39.40376146
0.001276257,0.099139606,0.344466287,0.17315535,-0.138846834,-0.006330609,0.975037797,-51.6886108,-37.19433578,-38.61443796,-94.64697169,-83.44176169,-41.74851613,-99.32424206,-56.66684852,-39.35971325
-0.009567611,0.101567729,0.34426042,0.181704114,-0.122017133,-0.007024813,0.97572849,-49.84828154,-37.29013718,-38.66947921,-96.46112348,-80.48207889,-40.27581528,-91.62315558,-52.35319683,-37.21002796
-0.022018181,0.103820979,0.340385238,0.21823173,-0.077749972,0.002381541,0.972791952,-47.99796496,-31.87884797,-37.80902911,-98.35674037,-77.63673413,-38.24316366,-83.36728757,-53.30310812,-36.71316122
-0.036774284,0.107388114,0.34119191,0.231795244,-0.040043172,0.002275667,0.971937411,-46.1576357,-31.97464937,-37.86407036,-100.1708922,-74.67705134,-36.77046282,-75.66620109,-48.98945643,-34.56347593
-0.051890538,0.111640897,0.339305534,0.257137672,0.012812811,0.011839569,0.966217302,-44.46231279,-45.66690546,-35.51136594,-102.2507765,-70.42453756,-42.29278658,-67.91272384,-48.43258622,-33.01519991
-0.064040713,0.116730104,0.34097017,0.272667653,0.0346311,0.010161926,0.961431107,-42.62198353,-45.76270686,-35.56640719,-104.0649283,-67.46485476,-40.82008574,-60.21163736,-44.11893453,-30.86551462
-0.073339294,0.120951753,0.342230088,0.304655001,0.082171576,0.015776565,0.948780408,-40.17915744,-44.48173561,-32.16757561,-106.6869464,-63.10875647,-40.7448972,-52.3343555,-43.70867359,-29.16653396
-0.090813457,0.125401156,0.347257698,0.318356879,0.101438503,0.007794235,0.942495824,-39.03816296,-48.33514348,-33.47411795,-110.1618172,-65.37373447,-41.25722461,-47.10767137,-37.50705762,-25.44556438
-0.103277928,0.137337388,0.354420932,0.347885681,0.136246373,0.007590626,0.927553158,-38.19592007,-47.67516503,-32.75372387,-113.5906211,-67.69050473,-42.31830817,-42.46788954,-36.93213702,-27.72494712
-0.12094503,0.141562363,0.360790247,0.362266187,0.155559992,-0.002972199,0.918996989,-37.0549256,-51.5285729,-34.06026621,-117.0654919,-69.95548274,-42.83063557,-37.2412054,-30.73052105,-24.00397754
-0.131643137,0.150169025,0.370752496,0.397993628,0.188410565,-0.007805203,0.897798201,-35.61330692,-52.97528761,-34.42834034,-122.3173293,-69.09635687,-43.31734105,-31.40797242,-29.66725277,-25.90818411
-0.148547272,0.15188246,0.37899253,0.415833131,0.208692513,-0.021612103,0.88490856,-34.47231244,-56.82869548,-35.73488268,-125.7922001,-71.36133487,-43.82966846,-26.18128829,-23.4656368,-22.18721453
-0.164962952,0.151628818,0.37823692,0.397580882,0.242519617,-0.019769667,0.884716247,-35.88927611,-54.98371945,-34.83883352,-121.4792178,-73.76014247,-45.12878693,-18.12697648,-21.52480735,-22.18880064
-0.164990825,0.151989578,0.374877578,0.382020209,0.238685027,-0.01543693,0.892665513,-36.85655189,-55.24209,-35.08701846,-115.0027521,-77.046002,-46.89071637,-10.30093909,-22.71480406,-22.90279866
-0.167671092,0.143986741,0.362732212,0.322112795,0.239078977,0.002065268,0.916013277,-39.44837276,-52.05309322,-31.22450621,-107.0182626,-80.7453954,-47.78403712,-17.95682169,-9.507056403,-22.41619196
-0.164552796,0.130436818,0.355109402,0.277201161,0.236358598,0.011724693,0.931212468,-44.74034969,-48.86576973,-29.659111,-99.07703151,-79.48831478,-47.18376335,-19.65184151,-9.78972183,-22.58579121
-0.157109286,0.118204772,0.343724968,0.215113749,0.240355098,0.027523559,0.946149014,-49.28224859,-44.70260959,-28.52015728,-90.88917121,-77.48447116,-45.60528683,-18.32729271,-23.42718072,-16.80228749
-0.152716744,0.102210163,0.337148023,0.164102248,0.228414401,0.032714055,0.959076172,-54.57422551,-41.5152861,-26.95476207,-82.94794009,-76.22739053,-45.00501306,-20.02231253,-23.70984614,-16.97188674
-0.143648741,0.08537959,0.329537316,0.102772937,0.227163941,0.040004633,0.967591803,-59.94116343,-40.01504428,-26.8025876,-76.00839438,-74.74692841,-43.69063792,-19.98254803,-26.2449083,-10.48993451
-0.140371327,0.067043351,0.325996631,0.046987329,0.217674365,0.043325763,0.973926558,-65.23314035,-36.82772079,-25.2371924,-68.06716326,-73.48984778,-43.09036415,-21.67756785,-26.52757373,-10.65953376
-0.136956539,0.045171177,0.322233407,-0.009731531,0.213066585,0.043628938,0.976014571,-70.26259777,-41.98393814,-27.00340757,-61.07677484,-71.59607641,-42.35803969,-21.98019551,-27.03643752,-11.47835728
-0.132237055,0.027593803,0.320698899,-0.065011397,0.199838372,0.047535292,0.976513461,-75.5545747,-38.79661464,-25.43801236,-53.13554372,-70.33899578,-41.75776592,-23.67521532,-27.31910294,-11.64795653
-0.119736611,-0.001299319,0.317446047,-0.107996543,0.184811681,0.037873298,0.9760876,-78.3250323,-43.10214209,-27.10071342,-49.39439725,-63.48007615,-38.61397081,-25.23799606,-26.80737576,-23.47767284
-0.11708916,-0.021964028,0.317169899,-0.130016524,0.171100341,0.032468053,0.976097435,-81.22674966,-48.86089911,-29.8726093,-45.02782942,-58.5895019,-36.06120105,-28.32197287,-25.73254939,-22.83277702
-0.104012286,-0.044523451,0.31641139,-0.173143564,0.150845537,0.028446372,0.972860593,-83.83783714,-49.91804135,-30.06490777,-39.47397226,-54.81475496,-33.88791861,-30.64535165,-27.78927262,-23.85018726
-0.101869498,-0.066871299,0.318637542,-0.197609013,0.138182481,0.024648056,0.970179753,-86.7395545,-55.67679837,-32.83680364,-35.10740444,-49.9241807,-31.33514885,-33.72932846,-26.71444625,-23.20529144
-0.090560882,-0.094401498,0.321583738,-0.246975291,0.115670763,0.022493237,0.961830305,-89.57095692,-57.509748,-34.76890081,-29.02219194,-46.4915201,-25.89712275,-36.35800625,-27.28039468,-24.36654865
-0.091045722,-0.11613589,0.326847748,-0.269245264,0.10220841,0.021291757,0.957395994,-92.47267427,-63.26850503,-37.54079669,-24.65562411,-41.60094585,-23.34435298,-39.44198306,-26.20556831,-23.72165283
-0.081274311,-0.133900465,0.331388829,-0.301706408,0.080139795,0.021706663,0.949778752,-95.48923416,-65.03935835,-39.81779321,-20.47973395,-36.76432842,-29.09895505,-41.62331037,-30.37612934,-22.32983353
-0.077128974,-0.158179894,0.33906247,-0.329893065,0.066405614,0.024350564,0.941364919,-98.39095152,-70.79811538,-42.58968909,-16.11316612,-31.87375417,-26.54618529,-44.70728718,-29.30130297,-21.68493771
-0.072160126,-0.176095736,0.348783875,-0.36736532,0.048348677,0.028202911,0.928390932,-103.3750901,-74.78792055,-45.33913529,-11.84193713,-28.88515833,-27.69710144,-47.11493924,-32.1991703,-22.84158014
