Format Version,1.24,Take Name,Take 2024-08-09 04.43.38 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-08-09 04.43.38.923 PM,Capture Start Frame,6742858,Total Frames in Take,3045,Total Exported Frames,3045,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
316,3.160000,-0.023939,-0.980523,-0.032698,0.192176,-16.018991,249.336075,-12.813292,-70.854370,251.925583,-49.419918,33.554634,247.292633,24.704348,-55.021538,247.833679,45.321487,28.245392,250.292389,-71.859123,-70.893311,251.798569,-49.699711,33.607292,247.140686,24.855379,-55.028584,247.979080,45.626194,28.235422,250.427002,-72.027061,-10.521631,676.140442,-5.712183,30.469744,582.386536,-2.363225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.085632,-7.854916,86.365799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,3.170000,-0.023935,-0.980523,-0.032690,0.192179,-16.021305,249.335892,-12.812776,-70.856918,251.924240,-49.419102,33.552570,247.293564,24.704597,-55.023491,247.833878,45.322266,28.242720,250.291855,-71.858894,-70.897156,251.798843,-49.699486,33.607147,247.143631,24.856745,-55.032337,247.978287,45.627518,28.233839,250.426117,-72.028290,-10.519603,676.141724,-5.711682,30.468378,582.391968,-2.362035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.224598,-7.154497,86.635735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,3.180000,-0.023942,-0.980524,-0.032690,0.192172,-16.021101,249.334549,-12.811834,-70.856186,251.923553,-49.418911,33.552238,247.291626,24.706209,-55.024086,247.833191,45.322685,28.243738,250.289764,-71.857346,-70.893066,251.795883,-49.699791,33.605095,247.138885,24.858835,-55.032009,247.980133,45.629070,28.233463,250.426178,-72.027481,-10.518585,676.144775,-5.713688,30.467543,582.380920,-2.363234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.145855,-7.117853,86.430153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,3.190000,-0.023953,-0.980524,-0.032716,0.192168,-16.022644,249.334854,-12.810871,-70.857323,251.927322,-49.418331,33.550293,247.288635,24.707521,-55.026207,247.832123,45.323215,28.242752,250.291351,-71.855965,-70.895515,251.801254,-49.699883,33.605030,247.136932,24.860231,-55.034866,247.977676,45.628647,28.231613,250.426941,-72.024742,-10.513069,676.129272,-5.720260,30.468386,582.383423,-2.367953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.601315,-6.947920,86.229195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,3.200000,-0.023961,-0.980525,-0.032731,0.192162,-16.023813,249.335388,-12.809991,-70.858002,251.929962,-49.418041,33.548630,247.287125,24.708967,-55.028111,247.831940,45.323589,28.242313,250.292511,-71.854507,-70.894447,251.803574,-49.696674,33.601643,247.136108,24.861027,-55.036659,247.977478,45.627415,28.231255,250.427963,-72.024155,-10.519289,676.142395,-5.716627,30.484867,582.369812,-2.383887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.505283,-7.504333,86.396393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,3.210000,-0.023971,-0.980526,-0.032709,0.192156,-16.024666,249.336975,-12.810260,-70.858444,251.930481,-49.418995,33.547363,247.289902,24.709295,-55.029587,247.836700,45.322983,28.242086,250.290817,-71.854370,-70.896561,251.803345,-49.700413,33.602913,247.138672,24.860355,-55.039024,247.983429,45.628075,28.230850,250.426178,-72.021873,-10.523708,676.143982,-5.715217,30.468981,582.389832,-2.374101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.437344,-6.357186,86.803856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,3.220000,-0.023984,-0.980527,-0.032709,0.192149,-16.026615,249.338623,-12.809926,-70.859810,251.933365,-49.419434,33.544830,247.290466,24.710339,-55.032375,247.839813,45.322792,28.240993,250.290863,-71.853424,-70.897499,251.807953,-49.700138,33.598248,247.140640,24.861839,-55.040825,247.984222,45.628567,28.230486,250.425156,-72.022362,-10.519513,676.143005,-5.715693,30.478859,582.378540,-2.377682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.723785,-6.232675,86.600174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3.230000,-0.023969,-0.980526,-0.032713,0.192154,-16.027424,249.332886,-12.810020,-70.861069,251.926575,-49.418926,33.544468,247.285599,24.709698,-55.032543,247.832184,45.323082,28.239536,250.287170,-71.853951,-70.897301,251.798447,-49.699482,33.598892,247.133270,24.861956,-55.040901,247.977341,45.627571,28.226990,250.422684,-72.022865,-10.522408,676.138123,-5.717096,30.465021,582.387756,-2.372750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.865414,-6.234049,86.268059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,3.240000,-0.023947,-0.980526,-0.032707,0.192158,-16.027678,249.334290,-12.808508,-70.861679,251.925385,-49.417080,33.544559,247.289368,24.710905,-55.032364,247.831894,45.324848,28.238874,250.290482,-71.852730,-70.898529,251.798157,-49.698574,33.599777,247.138306,24.862530,-55.041775,247.978088,45.631565,28.227182,250.426682,-72.021271,-10.516360,676.141663,-5.714787,30.462944,582.387939,-2.368799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.653923,-5.657257,86.157089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,3.250000,-0.023964,-0.980526,-0.032703,0.192160,-16.028625,249.335922,-12.809266,-70.862701,251.928146,-49.417656,33.543690,247.290039,24.709963,-55.033119,247.835617,45.324261,28.237701,250.289886,-71.853683,-70.899895,251.803253,-49.698303,33.599358,247.140289,24.863005,-55.043240,247.980194,45.629623,28.226238,250.424026,-72.024254,-10.516579,676.144165,-5.712019,30.466969,582.384216,-2.362932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.044922,-6.006908,86.336197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,3.260000,-0.023985,-0.980523,-0.032701,0.192169,-16.026201,249.340729,-12.808186,-70.860954,251.934799,-49.415421,33.546848,247.293213,24.709999,-55.029495,247.842682,45.326199,28.238905,250.292175,-71.853569,-70.899803,251.809204,-49.696312,33.602283,247.143112,24.861567,-55.038914,247.987274,45.631275,28.228399,250.426529,-72.021683,-10.514540,676.142029,-5.712809,30.474243,582.390991,-2.370651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.079929,-6.468689,85.569489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,3.270000,-0.023969,-0.980523,-0.032713,0.192174,-16.027119,249.338120,-12.808445,-70.862251,251.931793,-49.415154,33.546288,247.290863,24.709284,-55.029900,247.837219,45.326214,28.237465,250.292603,-71.854156,-70.899490,251.808472,-49.695023,33.600418,247.143188,24.861851,-55.038490,247.979141,45.630131,28.226027,250.424957,-72.023369,-10.513758,676.143127,-5.708737,30.465809,582.390930,-2.359425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.136032,-6.752008,86.265739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,3.280000,-0.023981,-0.980522,-0.032729,0.192174,-16.025211,249.333389,-12.805688,-70.860252,251.929764,-49.412331,33.548126,247.283569,24.711981,-55.028042,247.832092,45.328934,28.239426,250.288162,-71.851379,-70.897530,251.805359,-49.692310,33.601101,247.134827,24.863548,-55.035736,247.975296,45.633083,28.228294,250.421463,-72.019699,-10.512643,676.139221,-5.703460,30.474258,582.379089,-2.361777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.939606,-6.851332,86.080574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,3.290000,-0.023950,-0.980523,-0.032702,0.192178,-16.023962,249.337128,-12.804045,-70.859451,251.928009,-49.410397,33.549801,247.292435,24.713350,-55.026264,247.835480,45.330921,28.240168,250.292572,-71.850090,-70.896767,251.802261,-49.690632,33.604527,247.143890,24.864494,-55.035923,247.981125,45.636162,28.229029,250.428024,-72.018768,-10.519752,676.140442,-5.701519,30.469717,582.387939,-2.360687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.126072,-6.787010,86.263649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,3.300000,-0.023966,-0.980524,-0.032703,0.192170,-16.023216,249.338715,-12.800426,-70.858078,251.931168,-49.407616,33.549911,247.292633,24.717730,-55.026443,247.838470,45.333958,28.241831,250.292603,-71.845818,-70.895287,251.804855,-49.689068,33.603436,247.141861,24.869694,-55.034351,247.983795,45.639553,28.230301,250.427658,-72.014389,-10.517611,676.142944,-5.700561,30.466839,582.390137,-2.354168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.611694,-8.073165,86.419128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,3.310000,-0.023963,-0.980525,-0.032690,0.192168,-16.023357,249.334183,-12.797402,-70.858078,251.925232,-49.404896,33.549625,247.289474,24.721022,-55.026836,247.835022,45.336842,28.241951,250.287003,-71.842613,-70.895729,251.798843,-49.685291,33.602871,247.139481,24.872047,-55.035015,247.978912,45.641968,28.231018,250.420715,-72.010773,-10.522632,676.146667,-5.701787,30.465141,582.392700,-2.361569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.039795,-6.621848,85.681122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,3.320000,-0.023961,-0.980525,-0.032708,0.192165,-16.023699,249.332230,-12.796033,-70.858177,251.924759,-49.403782,33.549046,247.286041,24.722628,-55.027546,247.831085,45.337917,28.241989,250.287033,-71.840935,-70.894104,251.796631,-49.684147,33.600956,247.133209,24.874714,-55.035133,247.977859,45.643215,28.230247,250.424118,-72.011024,-10.521256,676.139465,-5.702270,30.465864,582.386353,-2.361531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.279957,-7.124509,86.522469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,3.330000,-0.023957,-0.980526,-0.032709,0.192159,-16.022913,249.334534,-12.793025,-70.856956,251.926727,-49.401455,33.549377,247.288605,24.726240,-55.027466,247.832932,45.340420,28.243483,250.289825,-71.837357,-70.894852,251.801071,-49.684120,33.603691,247.138428,24.879211,-55.034836,247.977493,45.645638,28.231316,250.424240,-72.005608,-10.524640,676.141846,-5.703102,30.461452,582.389282,-2.357494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.007214,-6.277879,86.419075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,3.340000,-0.023932,-0.980529,-0.032690,0.192151,-16.023945,249.336517,-12.791757,-70.857483,251.924576,-49.401241,33.547779,247.294449,24.728470,-55.029472,247.834366,45.341049,28.243486,250.292633,-71.835342,-70.893318,251.799667,-49.680809,33.600185,247.145172,24.880804,-55.037144,247.978088,45.645157,28.231598,250.426529,-72.004791,-10.527943,676.143433,-5.708013,30.455376,582.395020,-2.354370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.790527,-6.111073,86.314041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,3.350000,-0.023954,-0.980528,-0.032699,0.192152,-16.025723,249.333633,-12.789464,-70.859245,251.924606,-49.398766,33.546024,247.288895,24.730598,-55.031155,247.832764,45.343430,28.241575,250.288254,-71.833145,-70.896584,251.799042,-49.680111,33.598095,247.137497,24.884153,-55.037598,247.977142,45.649117,28.229877,250.422241,-72.003143,-10.529972,676.139771,-5.707008,30.457945,582.391052,-2.355412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.458523,-8.479182,86.178024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,3.360000,-0.023996,-0.980531,-0.032657,0.192138,-16.029427,249.339188,-12.784569,-70.861900,251.930206,-49.395412,33.541290,247.294876,24.736849,-55.036308,247.846786,45.347542,28.239300,250.284882,-71.827301,-70.898766,251.802139,-49.677769,33.595829,247.142151,24.889465,-55.045292,247.994232,45.654552,28.227448,250.421707,-71.996819,-10.528811,676.135986,-5.709446,30.453524,582.388550,-2.353030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.893009,-7.291162,86.563339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,3.370000,-0.024062,-0.980533,-0.032580,0.192129,-16.038635,249.345032,-12.774184,-70.870491,251.935089,-49.386040,33.531517,247.302353,24.748106,-55.046261,247.866776,45.357815,28.230791,250.275879,-71.816650,-70.905945,251.804596,-49.668816,33.583248,247.147369,24.899334,-55.054264,248.017105,45.667324,28.219440,250.414963,-71.986534,-10.531554,676.147766,-5.709885,30.461189,582.394653,-2.357794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.323872,-6.912616,86.672607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,3.380000,-0.024157,-0.980533,-0.032525,0.192128,-16.050446,249.353928,-12.757358,-70.882080,251.947754,-49.369263,33.519581,247.308472,24.764925,-55.057964,247.890396,45.375076,28.218788,250.269089,-71.800201,-70.918564,251.815475,-49.655327,33.572510,247.151535,24.917847,-55.065071,248.042587,45.685799,28.206400,250.409637,-71.969917,-10.524574,676.154907,-5.707667,30.452427,582.417786,-2.360270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.155369,-7.091066,86.441734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,3.390000,-0.024318,-0.980523,-0.032471,0.192169,-16.070845,249.357864,-12.749884,-70.905296,251.961685,-49.356857,33.502251,247.304108,24.767883,-55.073105,247.915466,45.386608,28.192877,250.250183,-71.797218,-70.936295,251.837189,-49.642517,33.553436,247.153931,24.923904,-55.081764,248.059906,45.697533,28.173805,250.382751,-71.973427,-10.523458,676.163391,-5.701814,30.467308,582.401062,-2.367859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.872128,-6.801863,86.287804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
