date and time,sample,dtm_13,dtm_24,de_13,de_24,dl,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
25-Jul-2023 04:31:03,23,-1.36005461782251,4.61936199171633,4.07833384755249,22.4256980821976,1.28000234004152,0.0334813254574935,0.339700202147166,0.117462504903475,-0.0879348228375117,-0.985343885421753,0.121285642683506,-0.0815722982088725
25-Jul-2023 04:31:06,24,-0.153410261590942,3.25193035312284,8.1460789936532,18.3202307605734,0.592695837636801,0.044611739863952,0.338624672094981,0.114088516930739,-0.0672008832295736,-0.986889910697937,0.121233236292998,-0.0826669543981552
25-Jul-2023 04:31:08,25,-2.55437631952438,6.35248835410372,12.8920115210896,21.0844456051882,1.41629814535824,0.0485884649058183,0.339742330710093,0.122258424262206,-0.0509214925269286,-0.986803118387858,0.128970289230347,-0.0836033597588539
25-Jul-2023 04:31:11,26,1.01730681919228,8.15595350672797,7.69508112807317,19.7585862596973,0.356568771499489,0.041886609296004,0.341718109448751,0.132244143883387,-0.0547315212587516,-0.985874887307485,0.135437484582265,-0.0819232732057571
25-Jul-2023 04:31:13,27,3.16064082772028,10.7848000605782,7.2258854561102,14.8178389251225,0.243154944607219,0.0397198148071766,0.342864865064621,0.139299770196279,-0.0511127918958664,-0.986743593215942,0.130955588817596,-0.0810835575064023
25-Jul-2023 04:31:15,28,1.85164855571251,11.3520733543555,6.00709202659881,11.0126252140317,0.108759310901063,0.0394108357528845,0.341335564851761,0.133997442324956,-0.0399962931871414,-0.990449035167694,0.106839197874069,-0.0774362847208977
25-Jul-2023 04:31:17,29,4.77376362961593,12.6471949116545,4.44411739871504,8.24510610382349,0.782766812603062,0.0384457997977734,0.339604218800863,0.131028213103612,-0.0430633472899596,-0.992634602387746,0.0834562470515569,-0.0765318617224693
25-Jul-2023 04:31:20,30,6.08267875938183,12.6924304577973,-1.32166314234431,8.07313537637756,0.0170827092628353,0.0355791568756103,0.340420206387838,0.12895936469237,-0.0623307285209497,-0.992180470625559,0.0733966261148453,-0.0794087916612625
25-Jul-2023 04:31:22,31,7.83612243085609,9.45717261506267,-2.73810177151439,8.44622094328849,0.221781600773365,0.0432269029319286,0.339632298549016,0.120912624398867,-0.0667791734139125,-0.992527480920156,0.0638015826543172,-0.0797320385773977
25-Jul-2023 04:31:24,32,10.9083820344791,11.4381028198473,-2.04858298495768,9.82402358276458,1.09573633354178,0.0483797882994016,0.339675176143646,0.123136093715827,-0.0674858242273331,-0.992161067326864,0.0657480046153069,-0.0820881793896357
25-Jul-2023 04:31:27,33,11.6897385542358,12.7099178951364,-6.55244443292313,11.4916650403225,2.13131312942147,0.0439521051943302,0.339891916513443,0.129162475466728,-0.0796819537878037,-0.990916430950165,0.0702354058623314,-0.082470491528511
25-Jul-2023 04:31:29,34,13.5830776415267,12.4351730696343,-2.91878903773094,14.6763976562586,1.79215224303434,0.050629186630249,0.34105211297671,0.138262805342674,-0.0793632298707962,-0.989467302958171,0.0839589019616445,-0.0872164383530617
25-Jul-2023 04:31:31,35,16.3724403842172,9.38808462630645,-2.89916040490689,14.0974326694832,2.56467938954877,0.0663258388638496,0.338682299852371,0.130156175295512,-0.0669778615236282,-0.990816426277161,0.0784308950106303,-0.087428243458271
25-Jul-2023 04:31:34,36,15.177168316033,10.3777879192478,3.9469958549704,10.5264467803433,2.28790623181801,0.0769875581065814,0.338240851958593,0.133216436704,-0.0406415676077207,-0.991827531655629,0.0849604268868764,-0.0860634242494901
25-Jul-2023 04:31:36,37,11.5718966832239,6.69613069415974,1.5375529103951,6.08928188723917,1.52794702732723,0.077302789191405,0.335659462213516,0.119293514390786,-0.0318676580985387,-0.994002135594686,0.0642119074861209,-0.0825813442468643
25-Jul-2023 04:31:38,38,9.14562047936582,5.84780769745495,0.324191077569735,6.39076330999637,1.43479398719399,0.0661831215023994,0.334188614288966,0.111708631614844,-0.0406800180673599,-0.994271989663442,0.0576180669168631,-0.0802947238087654
25-Jul-2023 04:31:41,39,8.40297269173876,4.75228765638513,3.20098405091239,7.35322140664644,2.10242432719296,0.0652046794692675,0.332959359884262,0.103426174819469,-0.0389587593575319,-0.994713866710663,0.0534055958191554,-0.0785695761442184
25-Jul-2023 04:31:43,40,7.01765989156281,5.90777535453818,8.57707995339718,6.29480397801736,2.03140226343749,0.0686815425753593,0.333358858029048,0.105088760952155,-0.0202941291034222,-0.994893276691437,0.061121416836977,-0.0777091254790624
