dtm_13,dtm_24,de_13,de_24,dl
-1.606318664550781250e+01,4.180816650390625000e+00,-1.458948898315429688e+01,9.684238433837890625e+00,-3.623039245605468750e+00
-1.036046600341796875e+01,6.680950164794921875e+00,-1.218960571289062500e+01,1.272636795043945312e+01,-4.439676284790039062e+00
-9.144256591796875000e+00,5.278850555419921875e+00,-1.333953094482421875e+01,8.418460845947265625e+00,-5.669757843017578125e+00
-9.337749481201171875e+00,6.208606719970703125e+00,-1.804612731933593750e+01,7.490169525146484375e+00,-3.668554306030273438e+00
-7.021854400634765625e+00,5.250041961669921875e+00,-1.234347915649414062e+01,7.492298126220703125e+00,-5.888689041137695312e+00
-6.666706085205078125e+00,3.488246917724609375e+00,-8.644725799560546875e+00,8.886959075927734375e+00,-5.963695526123046875e+00
-7.852649688720703125e+00,3.155521392822265625e+00,-4.280948638916015625e+00,9.599063873291015625e+00,-5.816287040710449219e+00
-8.892242431640625000e+00,3.120845794677734375e+00,-1.632816314697265625e+00,1.304448318481445312e+01,-4.567960739135742188e+00
-1.089034271240234375e+01,4.785552978515625000e+00,-7.866165161132812500e+00,1.312497329711914062e+01,-2.025499343872070312e+00
-1.052546310424804688e+01,5.523826599121093750e+00,-8.025444030761718750e+00,1.333918380737304688e+01,-2.427452087402343750e+00
-9.151733398437500000e+00,5.138629913330078125e+00,-7.499126434326171875e+00,1.203843307495117188e+01,-3.070190429687500000e+00
-8.434780120849609375e+00,5.183925628662109375e+00,-4.155010223388671875e+00,9.116062164306640625e+00,-4.019599914550781250e+00
-8.916946411132812500e+00,7.266475677490234375e+00,5.364776611328125000e+00,9.101299285888671875e+00,-3.636981964111328125e+00
-8.492176055908203125e+00,8.007045745849609375e+00,7.004646301269531250e+00,9.635181427001953125e+00,-3.274450302124023438e+00
-7.229755401611328125e+00,9.843166351318359375e+00,7.562183380126953125e+00,1.050624465942382812e+01,-2.983856201171875000e+00
-2.325954437255859375e+00,1.133789443969726562e+01,6.735122680664062500e+00,9.541240692138671875e+00,-4.387838363647460938e+00
-4.173896789550781250e+00,1.342493820190429688e+01,5.640155792236328125e+00,1.480622482299804688e+01,-3.267192840576171875e+00
-4.246562957763671875e+00,1.157808303833007812e+01,-3.118515014648437500e-02,2.070670700073242188e+01,-3.925813674926757812e+00
-3.435153961181640625e+00,1.322381973266601562e+01,-4.508537292480468750e+00,1.974287796020507812e+01,-3.459827423095703125e+00
-1.100749969482421875e+00,1.263179397583007812e+01,1.453720092773437500e+00,1.821377944946289062e+01,-4.517644882202148438e+00
5.628585815429687500e-02,1.048833847045898438e+01,8.162689208984375000e-01,1.445112228393554688e+01,-4.473600387573242188e+00
1.679634094238281250e+00,1.096027755737304688e+01,6.609119415283203125e+00,1.075955581665039062e+01,-3.036018371582031250e+00
-2.581176757812500000e-01,8.622013092041015625e+00,5.423919677734375000e+00,9.437519073486328125e+00,-3.827035903930664062e+00
-2.270366668701171875e+00,9.536159515380859375e+00,4.435726165771484375e+00,1.679607009887695312e+01,-2.990459442138671875e+00
-1.829288482666015625e+00,1.193780136108398438e+01,4.550502777099609375e+00,2.040795516967773438e+01,-1.250875473022460938e+00
-5.335311889648437500e+00,8.066997528076171875e+00,1.860912322998046875e+00,2.166122055053710938e+01,-8.171920776367187500e-01
-4.904891967773437500e+00,6.789680480957031250e+00,1.075111389160156250e+00,2.093609237670898438e+01,-1.153461456298828125e+00
-5.301979064941406250e+00,7.311939239501953125e+00,2.319679260253906250e-01,1.989239883422851562e+01,-1.150526046752929688e+00
-4.960651397705078125e+00,9.114719390869140625e+00,5.351257324218750000e-01,2.183108139038085938e+01,-2.186012268066406250e-01
-4.408195495605468750e+00,9.141361236572265625e+00,3.503257751464843750e+00,2.293540573120117188e+01,1.497056961059570312e+00
-5.569667816162109375e+00,8.013828277587890625e+00,9.798274993896484375e+00,2.033243942260742188e+01,2.068006515502929688e+00
-4.188735961914062500e+00,6.598091125488281250e+00,5.444824218750000000e+00,2.362240219116210938e+01,7.847118377685546875e-01
-2.528736114501953125e+00,6.892276763916015625e+00,9.912841796875000000e+00,2.327840042114257812e+01,5.692329406738281250e-01
-4.558635711669921875e+00,1.456464004516601562e+01,1.318610000610351562e+01,2.622374343872070312e+01,4.016630172729492188e+00
-7.522212982177734375e+00,9.568408966064453125e+00,9.967929840087890625e+00,2.260516738891601562e+01,3.718051910400390625e+00
-7.549098968505859375e+00,8.201862335205078125e+00,9.119071960449218750e+00,2.928667831420898438e+01,4.625825881958007812e+00
-8.522434234619140625e+00,9.717365264892578125e+00,1.777925491333007812e+01,2.533861923217773438e+01,6.273464202880859375e+00
-6.853446960449218750e+00,7.371570587158203125e+00,1.791465377807617188e+01,2.598735427856445312e+01,6.086086273193359375e+00
-3.829627990722656250e+00,6.821739196777343750e+00,1.713684463500976562e+01,2.529130172729492188e+01,5.348733901977539062e+00
-5.318977355957031250e+00,8.127552032470703125e+00,1.072317123413085938e+01,2.893215560913085938e+01,4.902328491210937500e+00
-2.768791198730468750e+00,7.129016876220703125e+00,4.365726470947265625e+00,3.413720321655273438e+01,3.856420516967773438e+00
-3.251655578613281250e+00,3.856685638427734375e+00,-5.142593383789062500e-02,2.933583450317382812e+01,3.741086959838867188e+00
-3.448883056640625000e+00,2.239055633544921875e+00,3.780364990234375000e-03,2.745762252807617188e+01,2.678924560546875000e+00
-3.310024261474609375e+00,1.702926635742187500e+00,-2.125545501708984375e+00,2.554310989379882812e+01,3.233348846435546875e+00
-3.390750885009765625e+00,1.748809814453125000e+00,-1.915592193603515625e+00,2.270811080932617188e+01,2.376279830932617188e+00
-1.130985260009765625e+00,2.323284149169921875e+00,2.269508361816406250e+00,2.263064193725585938e+01,1.934736251831054688e+00
-4.047813415527343750e-01,2.310398101806640625e+00,1.236954116821289062e+01,1.899215316772460938e+01,2.634027481079101562e+00
-9.089355468750000000e-01,2.220649719238281250e+00,7.663291931152343750e+00,2.289386367797851562e+01,1.166484832763671875e+00
-6.664848327636718750e-01,-4.921455383300781250e-01,6.869956970214843750e+00,1.744507217407226562e+01,8.184089660644531250e-01
1.357460021972656250e-01,7.155685424804687500e-01,7.221240997314453125e+00,1.622217941284179688e+01,3.682403564453125000e-01
1.713500976562500000e+00,9.457435607910156250e-01,1.026153564453125000e+01,1.611611557006835938e+01,1.669486999511718750e+00
3.313949584960937500e+00,1.681064605712890625e+00,1.333138656616210938e+01,1.600678634643554688e+01,2.404083251953125000e+00
3.807136535644531250e+00,2.931823730468750000e-01,1.296726608276367188e+01,1.486555099487304688e+01,1.806262969970703125e+00
8.528400421142578125e+00,-7.085304260253906250e-01,1.497148513793945312e+01,1.236970901489257812e+01,2.365432739257812500e+00
6.372920989990234375e+00,-4.859931945800781250e+00,1.804357528686523438e+01,7.696819305419921875e+00,1.277425765991210938e+00
6.259719848632812500e+00,-3.522834777832031250e+00,2.159225845336914062e+01,-1.152652740478515625e+00,1.268192291259765625e+00
4.692066192626953125e+00,-5.017223358154296875e+00,2.025726699829101562e+01,-6.356075286865234375e+00,1.558752059936523438e+00
4.123435974121093750e+00,-7.265064239501953125e+00,1.628710556030273438e+01,-7.265983581542968750e+00,1.128574371337890625e+00
4.991798400878906250e-01,-8.185337066650390625e+00,1.008235931396484375e+01,-1.118590545654296875e+01,-5.005531311035156250e-01
1.654968261718750000e-01,-7.428417205810546875e+00,1.125105667114257812e+01,-6.190464019775390625e+00,-1.163846969604492188e+00
1.610069274902343750e-01,-7.187763214111328125e+00,1.142817306518554688e+01,-8.541603088378906250e-01,-2.080650329589843750e+00
1.173290252685546875e+00,-4.625152587890625000e+00,1.110898971557617188e+01,-3.422546386718750000e-02,-2.749711990356445312e+00
2.851207733154296875e+00,-5.032253265380859375e+00,1.221312332153320312e+01,2.509075164794921875e+00,-1.459278106689453125e+00
2.834335327148437500e+00,-5.319572448730468750e+00,1.280215835571289062e+01,-1.284675598144531250e-01,-1.749057769775390625e+00
4.060924530029296875e+00,-9.040630340576171875e+00,2.273485183715820312e+01,3.822517395019531250e-01,1.534166336059570312e+00
2.746429443359375000e-01,-8.271377563476562500e+00,1.666159439086914062e+01,2.637512207031250000e+00,-1.509628295898437500e-01
8.756332397460937500e-01,-5.896530151367187500e+00,1.157511138916015625e+01,5.011417388916015625e+00,-1.018781661987304688e+00
1.842273712158203125e+00,-4.766727447509765625e+00,7.471675872802734375e+00,7.785861968994140625e+00,-2.417774200439453125e+00
1.996654510498046875e+00,-5.394866943359375000e+00,9.416572570800781250e+00,1.168109512329101562e+01,-1.168893814086914062e+00
8.274726867675781250e-01,-5.567493438720703125e+00,9.395076751708984375e+00,1.075278091430664062e+01,-1.101982116699218750e+00
-6.719856262207031250e-01,-5.212558746337890625e+00,9.417552947998046875e+00,1.082408523559570312e+01,-8.446769714355468750e-01
5.928230285644531250e-01,-5.356204986572265625e+00,1.275497436523437500e+01,1.239847183227539062e+01,-2.639007568359375000e-01
4.253005981445312500e-01,-4.951686859130859375e+00,1.097619628906250000e+01,1.235958480834960938e+01,-8.627338409423828125e-01
-1.623992919921875000e-01,-3.151935577392578125e+00,6.570896148681640625e+00,1.136111068725585938e+01,-2.193344116210937500e+00
-2.688446044921875000e-01,-2.749900817871093750e+00,8.033531188964843750e+00,1.178225326538085938e+01,-1.836635589599609375e+00
1.336574554443359375e+00,-2.073699951171875000e+00,9.557300567626953125e+00,1.316734695434570312e+01,-1.522418975830078125e+00
3.805618286132812500e-01,-1.886634826660156250e+00,1.064920043945312500e+01,1.364955520629882812e+01,-1.465255737304687500e+00
1.494186401367187500e+00,-1.673942565917968750e+00,1.293307113647460938e+01,1.610399246215820312e+01,-8.885459899902343750e-01
1.212863922119140625e+00,-2.968505859375000000e+00,1.340191268920898438e+01,1.238477706909179688e+01,-1.987955093383789062e+00
1.002037048339843750e+00,-3.392532348632812500e+00,1.632814407348632812e+01,1.056052780151367188e+01,-1.031982421875000000e+00
1.239994049072265625e+00,-3.056423187255859375e+00,1.700378799438476562e+01,1.127470016479492188e+01,-6.298294067382812500e-01
-1.598625183105468750e-01,-3.794795989990234375e+00,1.966730117797851562e+01,6.360843658447265625e+00,-3.249168395996093750e-02
-1.819625854492187500e+00,-5.112789154052734375e+00,2.502923202514648438e+01,1.709583282470703125e+00,1.589073181152343750e+00
-1.974090576171875000e+00,-6.242305755615234375e+00,2.341933822631835938e+01,5.116878509521484375e+00,1.494842529296875000e+00
-2.149028778076171875e+00,-8.149818420410156250e+00,1.880926895141601562e+01,1.047861862182617188e+01,1.119426727294921875e+00
-4.184055328369140625e+00,-7.407062530517578125e+00,1.539978408813476562e+01,7.554332733154296875e+00,4.837589263916015625e-01
-4.998790740966796875e+00,-7.577026367187500000e+00,1.772822189331054688e+01,6.697696685791015625e+00,2.363204956054687500e-01
-5.704978942871093750e+00,-7.698711395263671875e+00,2.114600753784179688e+01,6.506374359130859375e+00,9.456424713134765625e-01
-4.867927551269531250e+00,-7.379161834716796875e+00,2.127180862426757812e+01,1.264289855957031250e+00,-2.165603637695312500e-02
-2.239795684814453125e+00,-8.304813385009765625e+00,2.172417068481445312e+01,-6.544036865234375000e-01,-7.745151519775390625e-01
-4.746364593505859375e+00,-7.892402648925781250e+00,1.795167922973632812e+01,-8.760719299316406250e+00,5.679531097412109375e-01
-5.208320617675781250e+00,-6.278995513916015625e+00,1.629182815551757812e+01,-6.779487609863281250e+00,-5.681171417236328125e-01
-7.820636749267578125e+00,-6.048572540283203125e+00,2.032803726196289062e+01,-5.111026763916015625e+00,1.244676589965820312e+00
-1.064358520507812500e+01,-6.464202880859375000e+00,1.754439926147460938e+01,3.271251678466796875e+00,1.149888992309570312e+00
-1.181807327270507812e+01,-6.888301849365234375e+00,1.466464614868164062e+01,6.535717010498046875e+00,2.251131057739257812e+00
-1.326133346557617188e+01,-5.135429382324218750e+00,1.491650009155273438e+01,5.354976654052734375e+00,1.734939575195312500e+00
-1.273250198364257812e+01,-5.805782318115234375e+00,1.006215667724609375e+01,5.197238922119140625e+00,1.446781158447265625e+00
-1.493779754638671875e+01,-6.800514221191406250e+00,1.149126434326171875e+01,6.369998931884765625e+00,2.067569732666015625e+00
-1.243350219726562500e+01,-3.775783538818359375e+00,5.585632324218750000e+00,4.705043792724609375e+00,-3.945693969726562500e-01
-1.059325408935546875e+01,-2.858070373535156250e+00,-2.699062347412109375e+00,4.025730133056640625e+00,-1.737337112426757812e+00
-1.150648880004882812e+01,-2.611053466796875000e+00,-5.217731475830078125e+00,3.095039367675781250e+00,-1.906284332275390625e+00
-1.035154724121093750e+01,-2.332462310791015625e+00,-7.641120910644531250e+00,4.272502899169921875e+00,-1.867506027221679688e+00
-9.586177825927734375e+00,-2.367214202880859375e+00,-7.627727508544921875e+00,2.831039428710937500e+00,-2.713996887207031250e+00
-9.278369903564453125e+00,-1.443080902099609375e+00,-1.504953765869140625e+01,3.317268371582031250e+00,-2.301540374755859375e+00
-9.558879852294921875e+00,-1.576995849609375000e+00,-1.303321075439453125e+01,2.956661224365234375e+00,-2.579212188720703125e+00
-1.000139999389648438e+01,-3.002628326416015625e+00,-1.710329437255859375e+01,-3.282798767089843750e+00,-2.890007019042968750e+00
-1.157765197753906250e+01,-2.836444854736328125e+00,-1.696509170532226562e+01,-6.307521820068359375e+00,-1.578401565551757812e+00
-1.270246505737304688e+01,3.489837646484375000e-01,-1.617887115478515625e+01,-4.894210815429687500e+00,-1.854347229003906250e+00
-1.305584335327148438e+01,2.520370483398437500e-01,-1.533141326904296875e+01,-3.790046691894531250e+00,-2.432905197143554688e+00
-1.431728363037109375e+01,-5.108718872070312500e+00,-1.081071853637695312e+01,-4.262641906738281250e+00,-3.487615585327148438e+00
-1.328165054321289062e+01,-5.155223846435546875e+00,-7.377574920654296875e+00,-4.434127807617187500e+00,-4.563790321350097656e+00
-1.535346221923828125e+01,-7.282821655273437500e+00,-1.139641952514648438e+01,-4.676006317138671875e+00,-3.585937500000000000e+00
-1.178233337402343750e+01,-8.013652801513671875e+00,-1.767449188232421875e+01,-1.822654724121093750e+00,-4.589221000671386719e+00
-7.946769714355468750e+00,-7.980998992919921875e+00,-1.229361724853515625e+01,-2.704799652099609375e+00,-6.378161430358886719e+00
-7.662471771240234375e+00,-8.589317321777343750e+00,-1.448082733154296875e+01,8.898506164550781250e-01,-6.576304435729980469e+00
-4.365940093994140625e+00,-1.006700134277343750e+01,-1.271791839599609375e+01,3.376041412353515625e+00,-6.396757125854492188e+00
-4.654651641845703125e+00,-1.313344192504882812e+01,-1.388071823120117188e+01,-5.913162231445312500e-01,-5.517712593078613281e+00
-4.515727996826171875e+00,-1.599580001831054688e+01,-1.632958221435546875e+01,-6.779262542724609375e+00,-3.350528717041015625e+00
-1.663700103759765625e+00,-1.890584945678710938e+01,-1.526404571533203125e+01,-5.114376068115234375e+00,-4.347389221191406250e+00
-6.853237152099609375e+00,-1.896340179443359375e+01,-1.359954452514648438e+01,-4.248161315917968750e+00,-3.669595718383789062e+00
-7.830463409423828125e+00,-1.348216629028320312e+01,-1.085367202758789062e+01,-1.519275665283203125e+00,-6.183610916137695312e+00
-7.844997406005859375e+00,-1.355904006958007812e+01,-7.050971984863281250e+00,-8.988525390625000000e+00,-7.280470848083496094e+00
-6.565174102783203125e+00,-1.378855514526367188e+01,-6.252567291259765625e+00,-1.124459838867187500e+01,-7.243765830993652344e+00
-7.302761077880859375e+00,-1.093928909301757812e+01,-6.919315338134765625e+00,-9.301784515380859375e+00,-8.123392105102539062e+00
-8.304866790771484375e+00,-1.240621948242187500e+01,-9.018394470214843750e+00,-9.432331085205078125e+00,-6.415084838867187500e+00
-5.159622192382812500e+00,-1.206027221679687500e+01,-8.521682739257812500e+00,-8.098880767822265625e+00,-7.258354187011718750e+00
-3.568031311035156250e+00,-1.248242187500000000e+01,-7.462539672851562500e+00,-6.723644256591796875e+00,-8.074848175048828125e+00
9.872436523437500000e-01,-1.464989089965820312e+01,-8.732437133789062500e+00,-9.879211425781250000e+00,-6.759064674377441406e+00
2.282596588134765625e+00,-1.000423431396484375e+01,-5.184791564941406250e+00,-1.818231582641601562e+01,-5.656685829162597656e+00
-1.082744598388671875e+00,-7.970008850097656250e+00,-6.999378204345703125e+00,-1.218312835693359375e+01,-6.071632385253906250e+00
-3.902816772460937500e+00,-5.642009735107421875e+00,-1.249359130859375000e+00,-1.426027679443359375e+01,-6.268999099731445312e+00
-5.257720947265625000e+00,-4.039566040039062500e+00,1.395523071289062500e+00,-1.238484573364257812e+01,-5.253621101379394531e+00
-4.236549377441406250e+00,-5.951099395751953125e+00,2.304546356201171875e+00,-1.052087783813476562e+01,-5.374115943908691406e+00
-1.306106567382812500e+00,-8.964958190917968750e+00,4.357715606689453125e+00,-1.163064575195312500e+01,-4.549602508544921875e+00
-3.456153869628906250e-01,-8.543582916259765625e+00,5.153896331787109375e+00,-6.451545715332031250e+00,-5.180561065673828125e+00
1.526515960693359375e+00,-6.953403472900390625e+00,9.499534606933593750e+00,1.223754882812500000e-01,-5.205809593200683594e+00
3.037216186523437500e+00,-7.070087432861328125e+00,8.076362609863281250e+00,-2.875450134277343750e+00,-4.989692687988281250e+00
2.658432006835937500e+00,-6.867641448974609375e+00,3.750358581542968750e+00,-6.208339691162109375e+00,-4.616245269775390625e+00
2.722763061523437500e+00,-6.925231933593750000e+00,5.380847930908203125e+00,-6.010017395019531250e-01,-5.417679786682128906e+00
3.197349548339843750e+00,-7.079612731933593750e+00,1.484100341796875000e+00,1.652164459228515625e+00,-5.580620765686035156e+00
3.311649322509765625e+00,-6.890453338623046875e+00,7.749023437500000000e-01,-5.438461303710937500e-01,-4.615900993347167969e+00
5.371150970458984375e+00,-4.177478790283203125e+00,2.359081268310546875e+00,1.761772155761718750e+00,-3.957063674926757812e+00
7.201782226562500000e+00,-3.938381195068359375e+00,-4.399906158447265625e+00,5.473461151123046875e+00,-1.345476150512695312e+00
6.527141571044921875e+00,-5.804767608642578125e+00,-3.452331542968750000e+00,5.924839019775390625e+00,-8.347263336181640625e-01
9.042274475097656250e+00,-5.050685882568359375e+00,-7.141727447509765625e+00,6.400859832763671875e+00,1.323013305664062500e-01
8.849349975585937500e+00,-5.248493194580078125e+00,-1.322557449340820312e+01,2.884124755859375000e+00,-4.466953277587890625e-01
6.033023834228515625e+00,-6.378471374511718750e+00,-1.193226242065429688e+01,-2.881259918212890625e+00,-1.264905929565429688e+00
3.458408355712890625e+00,-6.556400299072265625e+00,-8.726428985595703125e+00,-1.608631134033203125e+00,-2.577159881591796875e+00
2.782909393310546875e+00,-6.834259033203125000e+00,-6.672882080078125000e+00,-1.971710205078125000e+00,-2.651498794555664062e+00
-6.930236816406250000e-01,-9.629791259765625000e+00,-6.850212097167968750e+00,-2.042621612548828125e+00,-2.992828369140625000e+00
-2.714805603027343750e-01,-8.384368896484375000e+00,-2.765239715576171875e+00,-2.082538604736328125e+00,-3.701843261718750000e+00
9.000320434570312500e-01,-7.780448913574218750e+00,-5.029335021972656250e-01,-3.572360992431640625e+00,-3.352010726928710938e+00
1.537967681884765625e+00,-8.247390747070312500e+00,9.487472534179687500e+00,-2.008090972900390625e+00,-1.942825317382812500e+00
9.280166625976562500e-01,-1.133060836791992188e+01,8.912448883056640625e+00,-3.642944335937500000e+00,-9.164104461669921875e-01
3.513431549072265625e+00,-1.206491470336914062e+01,5.658691406250000000e+00,-5.426136016845703125e+00,-3.197364807128906250e-01
4.619537353515625000e+00,-1.117720794677734375e+01,6.670974731445312500e+00,1.252006530761718750e+00,-7.754440307617187500e-01
7.346656799316406250e+00,-7.854106903076171875e+00,9.738010406494140625e+00,1.744766235351562500e+00,-8.643970489501953125e-01
9.072578430175781250e+00,-2.901546478271484375e+00,5.681823730468750000e+00,-3.068073272705078125e+00,-2.091360092163085938e+00
9.111824035644531250e+00,-3.541259765625000000e+00,8.447132110595703125e+00,-6.627067565917968750e+00,-1.515018463134765625e+00
8.974124908447265625e+00,-4.302970886230468750e+00,1.031087875366210938e+01,-7.517169952392578125e+00,-1.107736587524414062e+00
7.118774414062500000e+00,-3.405155181884765625e+00,5.674537658691406250e+00,-7.384410858154296875e+00,-3.169872283935546875e+00
9.643405914306640625e+00,-5.299415588378906250e-01,7.183326721191406250e+00,-5.287929534912109375e+00,-3.573688507080078125e+00
1.328449630737304688e+01,-4.282264709472656250e-01,4.368759155273437500e+00,-5.760078430175781250e-01,-3.721214294433593750e+00
1.267131423950195312e+01,2.529743194580078125e+00,8.340919494628906250e+00,-2.026916503906250000e+00,-2.985469818115234375e+00
1.200529098510742188e+01,5.013275146484375000e+00,5.620548248291015625e+00,-5.946899414062500000e+00,-1.975753784179687500e+00
1.258863449096679688e+01,6.262237548828125000e+00,9.836273193359375000e-01,-1.657444763183593750e+01,-1.622104644775390625e-01
9.382511138916015625e+00,7.388309478759765625e+00,-2.696113586425781250e-01,-1.436819839477539062e+01,-3.242683410644531250e-01
9.114894866943359375e+00,7.706066131591796875e+00,-1.685581207275390625e+00,-1.168185806274414062e+01,-2.067756652832031250e-01
9.557140350341796875e+00,7.531726837158203125e+00,-1.403968811035156250e+00,-1.118134307861328125e+01,-2.221565246582031250e-01
8.918563842773437500e+00,9.655620574951171875e+00,-2.585178375244140625e+00,-1.202027893066406250e+01,3.250160217285156250e-01
9.225162506103515625e+00,9.236385345458984375e+00,1.579105377197265625e+00,-1.173797225952148438e+01,7.008171081542968750e-02
9.402626037597656250e+00,9.202709197998046875e+00,5.484313964843750000e-01,-8.054542541503906250e+00,-2.558403015136718750e-01
9.258720397949218750e+00,9.056041717529296875e+00,-7.009544372558593750e-01,-6.993976593017578125e+00,-2.928085327148437500e-01
7.460868835449218750e+00,9.406764984130859375e+00,-3.385906219482421875e+00,-4.721042633056640625e+00,-1.654338836669921875e-01
8.816078186035156250e+00,7.834674835205078125e+00,-2.426929473876953125e+00,-5.492332458496093750e+00,-9.932518005371093750e-02
8.657688140869140625e+00,3.852790832519531250e+00,-3.000198364257812500e+00,-5.138118743896484375e+00,-4.016685485839843750e-02
8.313632965087890625e+00,3.772682189941406250e+00,-3.179264068603515625e+00,-9.114685058593750000e-01,-6.013603210449218750e-01
9.693550109863281250e+00,4.294040679931640625e+00,-2.255237579345703125e+00,-2.759048461914062500e+00,4.228286743164062500e-01
7.817726135253906250e+00,5.574157714843750000e+00,2.107582092285156250e-01,-3.963272094726562500e+00,8.273525238037109375e-01
7.320205688476562500e+00,5.788448333740234375e+00,4.030799865722656250e+00,-2.938800811767578125e+00,1.352285385131835938e+00
8.356353759765625000e+00,5.351631164550781250e+00,7.629833221435546875e+00,-8.530578613281250000e-01,2.488250732421875000e+00
8.031391143798828125e+00,5.352222442626953125e+00,3.279495239257812500e+00,-1.584602355957031250e+00,2.085371017456054688e+00
8.128402709960937500e+00,5.311676025390625000e+00,1.245121002197265625e+00,5.880695343017578125e+00,2.544658660888671875e+00
7.045578002929687500e+00,6.741065979003906250e+00,6.429023742675781250e-01,5.009990692138671875e+00,2.846912384033203125e+00
5.150787353515625000e+00,8.206607818603515625e+00,-5.613784790039062500e-01,4.767429351806640625e+00,3.027996063232421875e+00
6.985340118408203125e+00,6.316905975341796875e+00,2.038795471191406250e+00,5.677234649658203125e+00,2.886857986450195312e+00
6.607650756835937500e+00,6.897022247314453125e+00,7.060749053955078125e+00,5.100978851318359375e+00,2.672012329101562500e+00
6.545925140380859375e+00,5.902988433837890625e+00,2.692008972167968750e+00,7.999515533447265625e+00,1.574869155883789062e+00
3.352897644042968750e+00,4.689491271972656250e+00,8.853492736816406250e-01,6.842357635498046875e+00,7.793045043945312500e-01
4.366470336914062500e+00,4.153194427490234375e+00,-2.357547760009765625e+00,6.506099700927734375e+00,8.964500427246093750e-01
5.529304504394531250e+00,4.481784820556640625e+00,-3.799121856689453125e+00,7.540164947509765625e+00,1.249755859375000000e+00
7.452377319335937500e+00,3.959774017333984375e+00,-8.357074737548828125e+00,9.708568572998046875e+00,2.118246078491210938e+00
6.684326171875000000e+00,3.507694244384765625e+00,-8.271331787109375000e+00,1.318323898315429688e+01,2.299833297729492188e+00
5.587039947509765625e+00,2.215187072753906250e+00,-3.799686431884765625e+00,1.427128982543945312e+01,3.625335693359375000e-01
7.070705413818359375e+00,7.951011657714843750e-01,-5.183223724365234375e+00,1.585037612915039062e+01,4.205265045166015625e-01
7.587802886962890625e+00,1.086296081542968750e+00,-1.071555709838867188e+01,1.224524307250976562e+01,4.565811157226562500e-02
8.415222167968750000e+00,8.072357177734375000e-01,-1.137983703613281250e+01,1.345575332641601562e+01,-2.780761718750000000e-01
6.729393005371093750e+00,-1.333919525146484375e+00,-1.064841461181640625e+01,1.304324722290039062e+01,-3.298778533935546875e-01
6.256160736083984375e+00,8.486175537109375000e-02,-6.408500671386718750e+00,1.418257522583007812e+01,-8.889751434326171875e-01
3.357044219970703125e+00,3.986255645751953125e+00,-2.842739105224609375e+00,7.361057281494140625e+00,-2.119058609008789062e+00
3.249431610107421875e+00,2.692432403564453125e+00,-4.467052459716796875e+00,6.838642120361328125e+00,-2.663820266723632812e+00
2.271987915039062500e+00,2.283142089843750000e+00,-1.452121734619140625e+00,6.153011322021484375e+00,-2.720912933349609375e+00
2.808078765869140625e+00,3.488105773925781250e+00,-8.926963806152343750e-01,8.952114105224609375e+00,-1.168743133544921875e+00
8.440322875976562500e-01,4.491115570068359375e+00,-1.857257843017578125e+00,8.626438140869140625e+00,-1.083967208862304688e+00
-6.643676757812500000e-01,2.201877593994140625e+00,-1.674350738525390625e+00,8.106204986572265625e+00,-1.075531005859375000e+00
-6.644287109375000000e-01,6.830482482910156250e-01,-3.553787231445312500e+00,9.839282989501953125e+00,-8.111076354980468750e-01
2.559204101562500000e-01,1.866004943847656250e+00,-6.849239349365234375e+00,7.157123565673828125e+00,9.107017517089843750e-02
5.774879455566406250e-01,1.873077392578125000e+00,-2.604877471923828125e+00,7.264781951904296875e+00,4.879570007324218750e-02
-3.172836303710937500e-01,1.594036102294921875e+00,-5.031970977783203125e+00,4.870464324951171875e+00,2.507419586181640625e-01
-1.220348358154296875e+00,2.000301361083984375e+00,-5.947360992431640625e+00,-1.477294921875000000e+00,-3.364200592041015625e-01
-1.198940277099609375e+00,3.446201324462890625e+00,-6.386283874511718750e+00,1.345474243164062500e+00,1.778812408447265625e-01
-2.722534179687500000e+00,4.117290496826171875e+00,-6.046455383300781250e+00,1.146289825439453125e+00,2.866096496582031250e-01
-5.081878662109375000e+00,3.236816406250000000e+00,-5.167911529541015625e+00,3.309463500976562500e+00,-9.227371215820312500e-02
-6.758064270019531250e+00,-7.348899841308593750e-01,-5.333377838134765625e+00,2.678535461425781250e+00,-4.790859222412109375e-01
-6.264064788818359375e+00,7.500038146972656250e-01,-8.780811309814453125e+00,-1.654560089111328125e+00,-2.919502258300781250e-01
-6.136119842529296875e+00,5.327911376953125000e-01,-1.004244995117187500e+01,-2.229957580566406250e+00,-4.502868652343750000e-02
-5.826652526855468750e+00,1.076412200927734375e+00,-1.237484359741210938e+01,-5.113727569580078125e+00,7.498931884765625000e-01
-7.338878631591796875e+00,2.795207977294921875e+00,-1.041342926025390625e+01,-9.156223297119140625e+00,2.683473587036132812e+00
-9.022132873535156250e+00,7.947769165039062500e-01,-7.767486572265625000e+00,-1.393510437011718750e+01,3.529930114746093750e+00
-8.007740020751953125e+00,2.542224884033203125e+00,-6.784408569335937500e+00,-1.328321075439453125e+01,3.488552093505859375e+00
-8.281784057617187500e+00,1.362987518310546875e+00,-3.327945709228515625e+00,-1.619670486450195312e+01,2.395763397216796875e+00
-7.282070159912109375e+00,1.892055511474609375e+00,-8.925334930419921875e+00,-1.325619506835937500e+01,2.232496261596679688e+00
-5.867137908935546875e+00,7.575531005859375000e-01,-5.050350189208984375e+00,-1.477378845214843750e+01,8.315982818603515625e-01
